index,d__Bacteria,Unassigned,d__Archaea,d__Eukaryota,Insect Order
SRR6847546,167,28412,0,0,Hymenoptera
SRR6847547,29,7644,0,0,Hymenoptera
SRR6847548,358,40280,0,0,Hymenoptera
SRR6847549,33,34098,0,0,Hymenoptera
SRR6847551,111,36919,0,0,Hymenoptera
SRR6847552,163,13717,0,0,Hymenoptera
SRR6847553,141,32800,32,0,Hymenoptera
SRR6847554,230,42013,0,0,Hymenoptera
SRR6847555,49,26107,79,0,Hymenoptera
SRR6847556,745,30876,12,0,Hymenoptera
SRR6847557,0,25317,64,0,Hymenoptera
SRR6847558,146,34535,0,0,Hymenoptera
SRR6847559,128,35222,0,0,Hymenoptera
SRR6847560,171,34301,83,0,Hymenoptera
SRR6847561,52,28597,58,0,Hymenoptera
SRR6847562,73,50302,0,0,Hymenoptera
SRR6847563,253,39757,0,0,Hymenoptera
SRR6847564,13,3513,0,0,Hymenoptera
SRR6847565,148,24651,0,0,Hymenoptera
SRR6847566,62,38019,0,0,Hymenoptera
SRR6847567,16,63193,0,0,Hymenoptera
SRR6847568,9,30941,74,0,Hymenoptera
SRR6847569,50,33273,0,0,Hymenoptera
SRR6847570,0,23181,0,0,Hymenoptera
SRR6847571,89,20003,0,0,Hymenoptera
SRR6847572,70,31824,0,0,Hymenoptera
SRR6847573,177,28249,0,0,Hymenoptera
SRR6847574,58,27913,0,0,Hymenoptera
SRR6847575,0,35824,0,0,Hymenoptera
SRR6847576,0,27484,0,0,Hymenoptera
SRR6847577,442,15284,0,0,Hymenoptera
SRR6847578,0,7841,0,0,Hymenoptera
SRR6847579,71,7912,0,0,Hymenoptera
SRR6847580,0,37652,0,0,Hymenoptera
SRR6847581,82,14778,0,0,Hymenoptera
SRR6847582,177,27657,0,0,Hymenoptera
SRR6847583,27,4061,0,0,Hymenoptera
SRR6847584,17,49959,83,0,Hymenoptera
SRR6847585,0,14898,37,0,Hymenoptera
SRR6847586,218,29596,54,0,Hymenoptera
SRR6847587,95,39946,0,0,Hymenoptera
SRR6847588,50,34432,0,0,Hymenoptera
SRR6847589,39,24378,0,0,Hymenoptera
SRR6847590,431,51920,0,0,Hymenoptera
SRR6847591,29,30547,0,0,Hymenoptera
SRR6847592,0,28574,105,0,Hymenoptera
SRR6847593,7,23945,0,0,Hymenoptera
SRR6847594,103,35451,0,0,Hymenoptera
SRR6847595,855,14184,0,0,Hymenoptera
SRR6847596,62,19838,0,0,Hymenoptera
SRR6847597,0,20453,0,0,Hymenoptera
SRR6847598,0,44688,0,0,Hymenoptera
SRR6847599,0,32806,1,0,Hymenoptera
SRR6847600,149,25002,0,0,Hymenoptera
SRR6847601,168,25434,0,0,Hymenoptera
SRR6847602,15,26321,0,0,Hymenoptera
SRR6847603,105,26600,0,0,Hymenoptera
SRR6847604,56,27405,0,0,Hymenoptera
SRR6847605,47,20840,0,0,Hymenoptera
SRR6847606,229,11356,0,0,Hymenoptera
SRR6847607,170,29871,0,0,Hymenoptera
SRR6847608,21,41435,0,0,Hymenoptera
SRR6847609,99,13889,0,0,Hymenoptera
SRR6847610,0,23708,4,0,Hymenoptera
SRR6847611,224,24461,0,0,Hymenoptera
SRR6847612,119,31624,0,0,Hymenoptera
SRR6847613,101,34203,0,0,Hymenoptera
SRR6847688,44,35296,58,0,Hymenoptera
SRR6847689,163,40991,0,0,Hymenoptera
SRR6197935,0,15833,0,0,Hymenoptera
SRR6197936,0,32306,0,0,Hymenoptera
SRR6197937,0,18795,0,0,Hymenoptera
SRR6197938,0,38484,0,0,Hymenoptera
SRR6197939,0,35849,0,0,Hymenoptera
SRR6197940,0,26503,0,0,Hymenoptera
SRR6197941,0,27204,0,0,Hymenoptera
SRR6197942,0,16360,0,0,Hymenoptera
SRR6197943,0,44178,48,0,Hymenoptera
SRR6197944,0,22384,0,0,Hymenoptera
SRR6197945,0,17633,0,0,Hymenoptera
SRR6197947,0,29311,0,0,Hymenoptera
SRR6197948,0,21340,0,0,Hymenoptera
SRR6197949,0,12092,0,0,Hymenoptera
SRR6197950,0,25984,0,0,Hymenoptera
SRR6197951,0,52585,0,0,Hymenoptera
SRR6197952,0,38198,0,0,Hymenoptera
SRR6197953,0,31455,0,0,Hymenoptera
SRR6197954,0,34885,0,0,Hymenoptera
SRR6197955,0,24812,0,0,Hymenoptera
SRR6197956,0,27283,0,0,Hymenoptera
SRR6197957,0,29449,0,0,Hymenoptera
SRR6197958,0,15642,0,0,Hymenoptera
SRR6197959,0,35298,0,0,Hymenoptera
SRR6197960,0,20949,21,0,Hymenoptera
SRR6197961,0,29127,40,0,Hymenoptera
SRR6197962,0,32946,0,0,Hymenoptera
SRR6197963,15,9263,0,0,Hymenoptera
SRR6197964,0,3007,0,0,Hymenoptera
SRR6197965,0,24690,0,0,Hymenoptera
SRR6197966,12,37406,0,0,Hymenoptera
SRR6197967,0,19000,0,0,Hymenoptera
SRR6197968,0,52364,0,0,Hymenoptera
SRR6197969,0,44247,0,0,Hymenoptera
SRR6197970,0,18876,0,0,Hymenoptera
SRR6197971,0,14207,0,0,Hymenoptera
SRR6197972,0,27395,0,0,Hymenoptera
SRR6197973,0,31308,0,0,Hymenoptera
SRR6197974,15,31771,0,0,Hymenoptera
SRR6197975,0,21583,77,0,Hymenoptera
SRR6197976,0,29675,37,0,Hymenoptera
SRR6197977,0,18639,0,0,Hymenoptera
SRR6197978,0,39965,22,0,Hymenoptera
SRR6197979,0,15523,0,0,Hymenoptera
SRR6197980,0,27749,61,0,Hymenoptera
SRR6197981,0,26306,0,0,Hymenoptera
SRR6197982,0,18916,0,0,Hymenoptera
SRR6197983,0,43992,51,0,Hymenoptera
SRR6197984,0,19398,76,0,Hymenoptera
SRR6197985,0,40473,0,0,Hymenoptera
SRR6197986,0,32812,13,0,Hymenoptera
SRR6197988,0,17976,0,0,Hymenoptera
SRR6197989,0,24959,0,0,Hymenoptera
SRR6197990,0,32610,0,0,Hymenoptera
SRR6197991,0,23149,0,0,Hymenoptera
SRR6197992,0,20004,0,0,Hymenoptera
SRR6197994,0,14917,0,0,Hymenoptera
SRR6197995,0,37582,0,0,Hymenoptera
SRR6197996,0,31033,100,0,Hymenoptera
SRR6197997,0,18953,25,0,Hymenoptera
SRR6197998,0,43900,0,0,Hymenoptera
SRR6197999,0,25091,0,0,Hymenoptera
SRR6198000,0,20832,0,0,Hymenoptera
SRR6198001,0,8074,0,0,Hymenoptera
SRR6198002,0,26594,0,0,Hymenoptera
SRR6198003,0,9947,0,0,Hymenoptera
SRR6198004,0,40069,0,0,Hymenoptera
SRR6198005,0,25487,0,0,Hymenoptera
SRR6198006,0,13516,0,0,Hymenoptera
SRR6198007,0,27006,0,0,Hymenoptera
SRR6198009,0,31508,26,0,Hymenoptera
SRR6198010,0,44893,0,0,Hymenoptera
SRR6198011,0,23164,36,0,Hymenoptera
SRR6198013,0,29861,26,0,Hymenoptera
SRR6198014,0,5180,0,0,Hymenoptera
SRR6198016,0,11507,0,0,Hymenoptera
SRR6198019,0,27099,0,0,Hymenoptera
SRR6198020,0,13041,0,0,Hymenoptera
SRR6198021,0,54838,0,0,Hymenoptera
SRR6198023,0,32609,0,0,Hymenoptera
SRR6198024,0,20909,0,0,Hymenoptera
SRR6198025,0,18671,0,0,Hymenoptera
SRR6198026,0,48533,0,0,Hymenoptera
SRR6198027,0,26577,0,0,Hymenoptera
SRR6198028,0,30373,0,0,Hymenoptera
SRR6198029,0,23282,0,0,Hymenoptera
SRR6198030,0,36463,0,0,Hymenoptera
SRR6198031,0,21337,0,0,Hymenoptera
SRR6198032,0,22054,0,0,Hymenoptera
SRR6198048,4459,0,11184,0,Hymenoptera
SRR6198049,255,0,1968,0,Hymenoptera
SRR6198050,2210,23,5521,0,Hymenoptera
SRR6198051,45,11,26485,0,Hymenoptera
SRR6198052,0,191,21211,0,Hymenoptera
SRR6198053,432,46,10896,0,Hymenoptera
SRR6198055,1933,0,14581,0,Hymenoptera
SRR6198056,14,0,15471,0,Hymenoptera
SRR6198058,4159,0,26216,0,Hymenoptera
SRR6198059,4212,63,20728,0,Hymenoptera
SRR6198061,1067,0,13355,0,Hymenoptera
SRR6198062,97,0,36331,0,Hymenoptera
SRR6198063,44,41,29034,0,Hymenoptera
SRR6198065,26,0,11798,0,Hymenoptera
SRR6198066,72,177,5521,0,Hymenoptera
SRR6198067,2572,17,17381,0,Hymenoptera
SRR6198068,248,0,22513,0,Hymenoptera
SRR6198070,69,239,9766,0,Hymenoptera
SRR6198072,4759,0,16386,0,Hymenoptera
SRR6198073,3174,7,27197,0,Hymenoptera
SRR6198074,452,0,2777,0,Hymenoptera
SRR6198076,3219,0,19637,0,Hymenoptera
SRR6198077,0,171,29332,0,Hymenoptera
SRR6198078,6852,0,3765,0,Hymenoptera
SRR6198080,5938,0,13821,0,Hymenoptera
SRR6198081,28,10,60716,0,Hymenoptera
SRR6198083,3404,0,14371,0,Hymenoptera
SRR6198084,575,260,23370,0,Hymenoptera
SRR6198085,90,140,10655,0,Hymenoptera
SRR6198087,600,13,25061,0,Hymenoptera
SRR6198088,0,170,22991,0,Hymenoptera
SRR6198089,0,27,17931,0,Hymenoptera
SRR6198090,4003,20,14795,0,Hymenoptera
SRR6198091,0,25,21218,0,Hymenoptera
SRR6198093,7566,21,191,0,Hymenoptera
SRR6198094,774,53,2359,0,Hymenoptera
SRR6198095,714,144,13528,0,Hymenoptera
SRR6198096,6634,0,1206,0,Hymenoptera
SRR6198097,0,46,15047,0,Hymenoptera
SRR6198098,617,0,15092,0,Hymenoptera
SRR6198099,7168,0,318,0,Hymenoptera
SRR6198100,202,0,6380,0,Hymenoptera
SRR6198101,2102,21,7810,0,Hymenoptera
SRR6198102,749,0,10281,0,Hymenoptera
SRR6198103,236,61,11124,0,Hymenoptera
SRR6198105,4516,0,24365,0,Hymenoptera
SRR6198106,61,0,2219,0,Hymenoptera
SRR6198107,116,0,9649,0,Hymenoptera
SRR6198108,3925,0,16436,0,Hymenoptera
SRR6198110,2591,0,13658,0,Hymenoptera
SRR6198111,514,0,6241,0,Hymenoptera
SRR6198112,417,245,8669,0,Hymenoptera
SRR6198113,17428,26,8301,0,Hymenoptera
SRR6198114,1547,226,24827,0,Hymenoptera
SRR6198115,63,47,13039,0,Hymenoptera
SRR6198116,3480,0,30125,0,Hymenoptera
SRR6198118,6687,0,9744,0,Hymenoptera
SRR6198119,175,21,13424,0,Hymenoptera
SRR6198120,153,0,17418,0,Hymenoptera
SRR6198121,583,0,14448,0,Hymenoptera
SRR6198125,960,0,23764,0,Hymenoptera
SRR6198127,2738,0,13179,0,Hymenoptera
SRR6198129,0,40,12739,0,Hymenoptera
SRR6198131,928,0,19775,0,Hymenoptera
SRR6198132,583,78,11440,0,Hymenoptera
SRR6198133,3722,0,35019,0,Hymenoptera
SRR6198136,42,74,7551,0,Hymenoptera
SRR6198137,335,14,17852,0,Hymenoptera
SRR6198138,2373,0,3441,0,Hymenoptera
SRR6198139,16,139,39052,0,Hymenoptera
SRR6198140,368,0,14069,0,Hymenoptera
SRR6198141,6664,0,4960,0,Hymenoptera
SRR6198227,212,12879,0,0,Hymenoptera
SRR6198228,0,18510,0,0,Hymenoptera
SRR6198229,130,2174,0,0,Hymenoptera
SRR6198230,117,10720,0,0,Hymenoptera
SRR6198231,0,10129,0,0,Hymenoptera
SRR6198232,62,14364,0,0,Hymenoptera
SRR6198233,0,20275,0,0,Hymenoptera
SRR6198234,0,19399,0,0,Hymenoptera
SRR6198235,0,9001,0,0,Hymenoptera
SRR6198236,0,21292,0,0,Hymenoptera
SRR6198237,0,17514,0,0,Hymenoptera
SRR6198238,498,442138,0,0,Hymenoptera
SRR6198239,0,14787,0,0,Hymenoptera
SRR6198240,0,14821,0,0,Hymenoptera
SRR6198241,45,14004,0,0,Hymenoptera
SRR6198242,0,25736,0,0,Hymenoptera
SRR6198245,0,20137,0,0,Hymenoptera
SRR6198246,209,19759,0,0,Hymenoptera
SRR6198247,0,18508,0,0,Hymenoptera
SRR6198248,218,9950,0,0,Hymenoptera
SRR6198249,0,7009,0,0,Hymenoptera
SRR6198250,0,32956,0,0,Hymenoptera
SRR6198251,0,15624,0,0,Hymenoptera
SRR6198252,100,15253,17,0,Hymenoptera
SRR6198253,0,11223,0,0,Hymenoptera
SRR6198255,0,20163,0,0,Hymenoptera
SRR6198257,0,33683,0,0,Hymenoptera
SRR6198258,0,9482,36,0,Hymenoptera
SRR6198259,0,7650,0,0,Hymenoptera
SRR6198261,2,11693,0,0,Hymenoptera
SRR6198262,0,14353,49,0,Hymenoptera
SRR6198263,0,11598,0,0,Hymenoptera
SRR6198266,0,25993,0,0,Hymenoptera
SRR6198267,734,9853,0,0,Hymenoptera
SRR6198268,0,29143,0,0,Hymenoptera
SRR6198269,149,13392,0,0,Hymenoptera
SRR6198270,0,23024,0,0,Hymenoptera
SRR6198272,0,19252,0,0,Hymenoptera
SRR6198273,0,12036,0,0,Hymenoptera
SRR6198275,217,16970,0,0,Hymenoptera
SRR6198276,0,23497,38,0,Hymenoptera
SRR6198277,0,14495,0,0,Hymenoptera
SRR6198278,66,18618,0,0,Hymenoptera
SRR6198279,0,10005,0,0,Hymenoptera
SRR6198280,0,16848,0,0,Hymenoptera
SRR6198281,0,27095,0,0,Hymenoptera
SRR6198282,0,13049,0,0,Hymenoptera
SRR6198283,0,15147,0,0,Hymenoptera
SRR6198284,0,25069,0,0,Hymenoptera
SRR6198285,0,18773,0,0,Hymenoptera
SRR6198286,125,26096,0,0,Hymenoptera
SRR6198287,0,16581,81,0,Hymenoptera
SRR6198288,0,15245,0,0,Hymenoptera
SRR6198290,0,32146,0,0,Hymenoptera
SRR6198291,0,42758,0,0,Hymenoptera
SRR6198292,0,11668,0,0,Hymenoptera
SRR6198293,0,24982,0,0,Hymenoptera
SRR6198294,0,14041,0,0,Hymenoptera
SRR6198296,59,18196,38,0,Hymenoptera
SRR6198299,0,16040,56,0,Hymenoptera
SRR6198300,95,7269,30,0,Hymenoptera
SRR6198301,0,9525,0,0,Hymenoptera
SRR6198302,0,14634,0,0,Hymenoptera
SRR6198303,373,12580,0,0,Hymenoptera
SRR6198304,0,17014,0,0,Hymenoptera
SRR6198305,0,10713,0,0,Hymenoptera
SRR6198306,0,26635,0,0,Hymenoptera
SRR6198307,0,23072,0,0,Hymenoptera
SRR6198308,0,20339,0,0,Hymenoptera
SRR6198309,0,8587,0,0,Hymenoptera
SRR6198310,0,9107,0,0,Hymenoptera
SRR6198311,0,12765,0,0,Hymenoptera
SRR6198312,199,10350,0,0,Hymenoptera
SRR6198313,0,16432,0,0,Hymenoptera
SRR6198314,254,7912,0,0,Hymenoptera
SRR6198315,90,23600,0,0,Hymenoptera
SRR6198316,96,13259,0,0,Hymenoptera
SRR6198317,0,14411,0,0,Hymenoptera
SRR6198318,0,9035,0,0,Hymenoptera
SRR6198320,0,17479,0,0,Hymenoptera
SRR6198321,0,32230,0,0,Hymenoptera
SRR6198322,0,11208,0,0,Hymenoptera
SRR6198323,0,8084,0,0,Hymenoptera
SRR6198324,2898,18151,0,0,Hymenoptera
SRR6198325,0,13705,0,0,Hymenoptera
SRR6198326,103,16709,0,0,Hymenoptera
SRR6198327,0,7459,0,0,Hymenoptera
SRR6198328,0,16298,0,0,Hymenoptera
SRR6198329,0,16346,0,0,Hymenoptera
SRR6198330,0,22665,0,0,Hymenoptera
SRR6198331,0,15316,0,0,Hymenoptera
SRR6198332,0,7478,0,0,Hymenoptera
SRR6198333,0,10698,0,0,Hymenoptera
SRR6198334,0,8374,0,0,Hymenoptera
SRR6198335,0,19018,0,0,Hymenoptera
SRR6198336,202,3989,0,0,Hymenoptera
SRR6198337,0,32080,0,0,Hymenoptera
SRR6198338,0,19069,0,0,Hymenoptera
SRR6198339,0,27568,31,0,Hymenoptera
SRR6198340,0,8001,0,0,Hymenoptera
SRR6198410,0,11199,0,0,Hymenoptera
SRR6198411,0,11751,0,0,Hymenoptera
SRR6198412,0,4869,0,0,Hymenoptera
SRR6198413,0,7974,0,0,Hymenoptera
SRR6198414,0,10646,0,0,Hymenoptera
SRR6198415,0,13727,0,0,Hymenoptera
SRR6198416,0,17656,0,0,Hymenoptera
SRR6198417,0,22843,0,0,Hymenoptera
SRR6198418,0,10506,0,0,Hymenoptera
SRR6198419,0,10752,0,0,Hymenoptera
SRR6198420,0,2446,0,0,Hymenoptera
SRR6198421,0,4999,0,0,Hymenoptera
SRR6198422,0,10338,0,0,Hymenoptera
SRR6198423,0,20318,0,0,Hymenoptera
SRR6198424,0,6026,0,0,Hymenoptera
SRR6198425,0,7624,0,0,Hymenoptera
SRR6198426,0,9548,0,0,Hymenoptera
SRR6198427,0,13638,0,0,Hymenoptera
SRR6198428,0,8277,0,0,Hymenoptera
SRR6198430,0,16326,0,0,Hymenoptera
SRR6198431,0,2906,0,0,Hymenoptera
SRR6198432,0,9744,0,0,Hymenoptera
SRR6198433,0,11363,0,0,Hymenoptera
SRR6198434,0,4540,0,0,Hymenoptera
SRR6198435,0,6196,0,0,Hymenoptera
SRR6198436,0,2235,0,0,Hymenoptera
SRR6198437,0,15415,0,0,Hymenoptera
SRR6198438,0,19941,0,0,Hymenoptera
SRR6198439,0,10031,0,0,Hymenoptera
SRR6198440,0,4204,0,0,Hymenoptera
SRR6198441,0,13865,0,0,Hymenoptera
SRR6198442,0,26565,0,0,Hymenoptera
SRR6198444,0,21063,0,0,Hymenoptera
SRR6198445,0,4705,0,0,Hymenoptera
SRR6198446,0,13976,0,0,Hymenoptera
SRR6198448,0,9138,0,0,Hymenoptera
SRR6198449,0,11237,0,0,Hymenoptera
SRR6198450,0,18770,0,0,Hymenoptera
SRR6198451,0,13710,0,0,Hymenoptera
SRR6198452,0,8520,0,0,Hymenoptera
SRR6198453,0,10238,0,0,Hymenoptera
SRR6198454,0,11888,0,0,Hymenoptera
SRR6198455,0,6575,0,0,Hymenoptera
SRR6198457,0,15129,0,0,Hymenoptera
SRR6198458,0,15915,0,0,Hymenoptera
SRR6198459,0,23983,0,0,Hymenoptera
SRR6198460,0,24876,0,0,Hymenoptera
SRR6198461,0,11116,0,0,Hymenoptera
SRR6198462,0,2999,0,0,Hymenoptera
SRR6198463,0,18002,0,0,Hymenoptera
SRR6198464,0,14131,0,0,Hymenoptera
SRR6198465,0,6673,0,0,Hymenoptera
SRR6198466,0,2670,0,0,Hymenoptera
SRR6198467,0,8239,0,0,Hymenoptera
SRR6198468,0,12404,0,0,Hymenoptera
SRR6198469,0,12566,0,0,Hymenoptera
SRR6198470,0,6780,0,0,Hymenoptera
SRR6198471,0,16389,0,0,Hymenoptera
SRR6198472,0,10474,0,0,Hymenoptera
SRR6198473,0,13750,0,0,Hymenoptera
SRR6198474,0,17190,0,0,Hymenoptera
SRR6198475,0,8141,0,0,Hymenoptera
SRR6198476,0,7606,0,0,Hymenoptera
SRR6198477,0,7262,0,0,Hymenoptera
SRR6198478,0,8654,0,0,Hymenoptera
SRR6198479,0,16288,0,0,Hymenoptera
SRR6198480,0,11214,0,0,Hymenoptera
SRR6198481,0,5642,0,0,Hymenoptera
SRR6198482,0,8717,0,0,Hymenoptera
SRR6198483,0,10034,0,0,Hymenoptera
SRR6198484,0,9016,0,0,Hymenoptera
SRR6198486,0,14374,0,0,Hymenoptera
SRR6198487,0,21011,0,0,Hymenoptera
SRR6198488,0,14372,0,0,Hymenoptera
SRR6198489,0,16088,0,0,Hymenoptera
SRR6198491,0,14168,0,0,Hymenoptera
SRR6198492,0,6886,0,0,Hymenoptera
SRR6198493,0,4755,0,0,Hymenoptera
SRR6198494,0,6732,0,0,Hymenoptera
SRR6198495,0,8762,0,0,Hymenoptera
SRR6198496,0,9743,0,0,Hymenoptera
SRR6198497,0,13064,0,0,Hymenoptera
SRR6198498,0,12881,0,0,Hymenoptera
SRR6198499,0,11209,0,0,Hymenoptera
SRR6198500,0,18274,0,0,Hymenoptera
SRR6198501,0,13957,0,0,Hymenoptera
SRR6198502,0,5355,0,0,Hymenoptera
SRR6198503,0,18031,0,0,Hymenoptera
SRR6198504,0,8930,0,0,Hymenoptera
SRR6198505,0,2216,0,0,Hymenoptera
SRR6198507,0,6516,0,0,Hymenoptera
SRR6198508,0,3846,0,0,Hymenoptera
SRR6198510,0,3218,0,0,Hymenoptera
SRR6198511,0,15676,0,0,Hymenoptera
SRR6198512,0,14078,0,0,Hymenoptera
SRR6198514,0,13683,0,0,Hymenoptera
SRR6198516,0,11509,0,0,Hymenoptera
SRR6198518,0,8258,0,0,Hymenoptera
SRR6198519,0,15713,0,0,Hymenoptera
SRR6198520,0,12071,0,0,Hymenoptera
SRR6198521,0,9463,0,0,Hymenoptera
ERR2567104,56504,0,0,0,Hymenoptera
ERR2567105,49473,0,0,0,Hymenoptera
ERR2567106,51442,0,0,0,Hymenoptera
ERR2567107,51559,0,0,0,Hymenoptera
ERR2567108,43968,0,0,0,Hymenoptera
ERR2567109,38821,0,0,0,Hymenoptera
ERR2567110,49428,0,0,0,Hymenoptera
ERR2567111,34378,0,0,0,Hymenoptera
ERR2567112,85146,15,0,0,Hymenoptera
ERR2567113,91166,0,0,0,Hymenoptera
ERR2567114,109815,0,0,0,Hymenoptera
ERR2567115,97106,0,0,0,Hymenoptera
ERR2567116,98367,0,0,0,Hymenoptera
ERR2567117,80982,0,0,0,Hymenoptera
ERR2567118,79268,0,0,0,Hymenoptera
ERR2567119,71068,0,6,0,Hymenoptera
ERR2567120,107574,0,0,0,Hymenoptera
ERR2567121,83886,0,0,0,Hymenoptera
ERR2567122,94415,0,0,0,Hymenoptera
ERR2567123,80317,0,0,0,Hymenoptera
ERR2567124,45030,0,0,0,Hymenoptera
ERR2567125,116919,0,0,0,Hymenoptera
ERR2567126,102460,0,0,0,Hymenoptera
ERR2567127,95249,357,27,0,Hymenoptera
ERR2567128,77492,0,0,0,Hymenoptera
ERR2567129,102860,0,0,0,Hymenoptera
ERR2567130,71519,4,3,0,Hymenoptera
ERR2567131,81331,0,0,0,Hymenoptera
ERR2567132,72854,9,0,0,Hymenoptera
ERR2567133,120983,0,0,0,Hymenoptera
ERR2567134,131853,0,0,0,Hymenoptera
ERR2567135,109321,0,0,0,Hymenoptera
ERR2567136,84961,0,0,0,Hymenoptera
ERR2567137,120924,0,0,0,Hymenoptera
ERR2567138,93273,0,0,0,Hymenoptera
ERR2567139,126944,0,0,0,Hymenoptera
ERR2567140,84660,0,0,0,Hymenoptera
ERR2567141,127604,0,0,0,Hymenoptera
ERR2567142,102273,0,0,0,Hymenoptera
ERR2567143,108414,0,0,0,Hymenoptera
ERR2567144,80821,0,0,0,Hymenoptera
ERR2567145,101741,0,0,0,Hymenoptera
ERR2567146,82404,0,0,0,Hymenoptera
ERR2567147,96869,0,0,0,Hymenoptera
ERR2567148,116569,0,0,0,Hymenoptera
ERR2567149,109256,0,0,0,Hymenoptera
ERR2567150,116812,0,0,0,Hymenoptera
ERR2567151,109429,0,0,2,Hymenoptera
ERR2567152,72654,0,0,0,Hymenoptera
ERR2567153,76777,0,0,0,Hymenoptera
ERR2567154,123813,0,0,0,Hymenoptera
ERR2567155,91322,0,0,0,Hymenoptera
ERR2567156,125597,0,0,0,Hymenoptera
ERR2567157,71099,0,0,0,Hymenoptera
ERR2567158,145924,0,0,0,Hymenoptera
ERR2567159,72832,0,0,0,Hymenoptera
ERR2567160,80471,0,0,0,Hymenoptera
ERR2567161,17473,0,0,0,Hymenoptera
ERR2567162,68045,0,0,0,Hymenoptera
ERR2567163,123507,0,0,0,Hymenoptera
ERR2567164,92195,0,0,0,Hymenoptera
ERR2567165,87053,0,0,0,Hymenoptera
ERR2567166,74505,0,0,0,Hymenoptera
ERR2567167,69539,0,0,0,Hymenoptera
ERR2567168,82092,0,0,0,Hymenoptera
ERR2567169,62916,0,0,0,Hymenoptera
ERR2567170,54411,0,0,0,Hymenoptera
ERR2567171,85617,0,0,0,Hymenoptera
ERR2567172,76886,0,0,0,Hymenoptera
ERR2567173,100323,0,0,0,Hymenoptera
ERR2567174,92478,0,0,0,Hymenoptera
ERR2567175,76715,0,0,0,Hymenoptera
ERR2567176,82089,0,0,0,Hymenoptera
ERR2567177,60850,0,0,0,Hymenoptera
SRR17425808,31604,0,0,0,Hymenoptera
SRR17425809,21839,0,0,0,Hymenoptera
SRR17425810,35727,0,0,0,Hymenoptera
SRR17425811,29929,0,0,0,Hymenoptera
SRR17425812,22200,0,0,0,Hymenoptera
SRR17425813,52436,0,0,0,Hymenoptera
SRR17425814,43999,0,0,0,Hymenoptera
SRR17425815,25422,0,0,0,Hymenoptera
SRR17425816,40052,0,0,0,Hymenoptera
SRR17425817,35834,0,0,0,Hymenoptera
SRR17425818,30768,0,0,0,Hymenoptera
SRR17425819,28692,0,0,0,Hymenoptera
SRR17425820,25152,0,0,0,Hymenoptera
SRR17425821,37101,0,0,0,Hymenoptera
SRR17425822,27686,0,0,0,Hymenoptera
SRR17425823,28929,0,0,0,Hymenoptera
SRR17425824,31049,0,0,0,Hymenoptera
SRR17425825,27220,0,0,0,Hymenoptera
SRR17425826,19921,0,0,0,Hymenoptera
SRR17425827,42073,0,0,0,Hymenoptera
SRR17425828,32468,0,0,0,Hymenoptera
SRR17425829,20471,0,0,0,Hymenoptera
SRR17425830,32324,0,0,0,Hymenoptera
SRR17425831,31412,0,0,0,Hymenoptera
SRR17425832,7993,0,0,0,Hymenoptera
SRR17425834,5272,0,0,0,Hymenoptera
SRR17425835,5231,0,0,0,Hymenoptera
SRR17425837,4562,0,0,0,Hymenoptera
SRR17425838,7580,0,0,0,Hymenoptera
SRR17425839,5327,0,0,0,Hymenoptera
SRR17425840,2885,0,0,0,Hymenoptera
SRR17425841,6828,0,0,0,Hymenoptera
SRR17425842,34183,0,0,0,Hymenoptera
SRR17425844,5707,0,0,0,Hymenoptera
SRR17425846,13649,0,0,0,Hymenoptera
SRR17425847,3640,0,0,0,Hymenoptera
SRR17425849,10243,0,0,0,Hymenoptera
SRR17425850,19675,0,0,0,Hymenoptera
SRR17425851,3064,0,0,0,Hymenoptera
SRR17425852,36477,0,0,0,Hymenoptera
SRR17425853,33541,0,0,0,Hymenoptera
SRR17425854,39529,0,0,0,Hymenoptera
SRR17425855,5182,0,0,0,Hymenoptera
SRR17425857,2997,0,0,0,Hymenoptera
SRR17425858,10601,0,0,0,Hymenoptera
SRR17425859,3179,0,0,0,Hymenoptera
SRR17425860,7911,0,0,0,Hymenoptera
SRR17425863,28712,0,0,0,Hymenoptera
SRR17425864,2977,0,0,0,Hymenoptera
SRR17425865,13202,0,0,0,Hymenoptera
SRR17425867,9602,0,0,0,Hymenoptera
SRR17425868,3109,0,0,0,Hymenoptera
SRR17425869,9248,0,0,0,Hymenoptera
SRR17425871,7046,0,0,0,Hymenoptera
SRR17425872,3321,0,0,0,Hymenoptera
SRR17425873,2034,0,0,0,Hymenoptera
SRR17425874,25068,0,0,0,Hymenoptera
SRR17425875,17709,0,0,0,Hymenoptera
SRR6346747,17875,15121,216,0,Lepidoptera
SRR6346757,962,748,72,422,Lepidoptera
SRR7058613,3811,22,0,0,Lepidoptera
SRR7345958,3146,446,0,0,Lepidoptera
SRR3202913,83415,0,0,0,Hymenoptera
SRR3202914,64524,0,0,0,Hymenoptera
SRR3202915,83566,0,0,0,Hymenoptera
SRR3202916,66876,0,0,0,Hymenoptera
SRR3202917,70288,0,0,0,Hymenoptera
SRR3202918,71120,0,0,0,Hymenoptera
SRR3202919,77722,0,0,0,Hymenoptera
SRR3202920,76879,0,0,0,Hymenoptera
SRR3202921,77179,0,0,0,Hymenoptera
SRR3202922,62575,0,0,0,Hymenoptera
SRR3202923,80359,0,0,0,Hymenoptera
SRR3202924,67304,0,0,0,Hymenoptera
SRR3202925,75860,0,0,7,Hymenoptera
