Sample ID,BioProject,Sex,Insect Species,Insect Order,lifestage,pielou_evenness,shannon_entropy,PC1,PC2,size_min,size_max,weight_min,weight_max,Family
SRR16602714,PRJNA774758,,Apis mellifera,Hymenoptera,,0.316334865,0.888064241,0.078920826,-0.073637746,12,17,80,100,Rhinotermitidae
SRR16602715,PRJNA774758,,Apis mellifera,Hymenoptera,,0.22306248,0.517935039,0.134158201,-0.004786899,12,17,80,100,Blaberidae
SRR16602717,PRJNA774758,,Apis mellifera,Hymenoptera,,0.55496553,1.10993106,-0.472545355,-0.030695939,12,17,80,100,Blaberidae
SRR16602718,PRJNA774758,,Apis mellifera,Hymenoptera,,0.386588246,1.159764738,-0.374207509,-0.027668121,12,17,80,100,Blaberidae
SRR16602719,PRJNA774758,,Apis mellifera,Hymenoptera,,0.108327059,0.324981177,0.146005536,-0.018121156,12,17,80,100,Blaberidae
SRR16602720,PRJNA774758,,Apis mellifera,Hymenoptera,,0.148486251,0.296972503,0.150572656,-0.027118762,12,17,80,100,Blaberidae
SRR16602721,PRJNA774758,,Apis mellifera,Hymenoptera,,0.274276647,0.869436402,0.112169598,-0.124611166,12,17,80,100,Blaberidae
SRR16602722,PRJNA774758,,Apis mellifera,Hymenoptera,,0.196568212,0.508121457,0.147023085,-0.030541373,12,17,80,100,Blaberidae
SRR16602723,PRJNA774758,,Apis mellifera,Hymenoptera,,0.172951627,0.548243687,0.138109337,-0.012093843,12,17,80,100,Blaberidae
SRR16602724,PRJNA774758,,Apis mellifera,Hymenoptera,,0.360347348,0.720694696,-0.000230869,-0.022972188,12,17,80,100,Blaberidae
SRR16602725,PRJNA774758,,Apis mellifera,Hymenoptera,,0.146326224,0.438978673,0.143123439,-0.02538905,12,17,80,100,Blaberidae
SRR16602726,PRJNA774758,,Apis mellifera,Hymenoptera,,0.191287382,0.444155546,0.143612552,-0.017002141,12,17,80,100,Rhinotermitidae
SRR16602728,PRJNA774758,,Apis mellifera,Hymenoptera,,0.477286977,1.339913943,-5.34E-05,-0.115784314,12,17,80,100,Ectobiidae
SRR16602729,PRJNA774758,,Apis mellifera,Hymenoptera,,0.272392055,0.704123248,0.074725184,-0.039502382,12,17,80,100,Blaberidae
SRR16602730,PRJNA774758,,Apis mellifera,Hymenoptera,,0.123867027,0.32019162,0.133487062,-0.022672725,12,17,80,100,Blaberidae
SRR16602731,PRJNA774758,,Apis mellifera,Hymenoptera,,0.476181502,1.428544505,-0.231470339,-0.006979487,12,17,80,100,Blaberidae
SRR16602732,PRJNA774758,,Apis mellifera,Hymenoptera,,0.274845933,0.771590082,0.128496862,-0.12153903,12,17,80,100,Blaberidae
SRR16602733,PRJNA774758,,Apis mellifera,Hymenoptera,,0.068016427,0.175819912,0.148222548,-0.010096095,12,17,80,100,Blaberidae
SRR16602734,PRJNA774758,,Apis mellifera,Hymenoptera,,0.409829575,1.36142438,-0.55944681,-0.142552151,12,17,80,100,Blaberidae
SRR16602735,PRJNA774758,,Apis mellifera,Hymenoptera,,0.184216709,0.517161686,0.130120658,0.027942914,12,17,80,100,Blaberidae
SRR16602736,PRJNA774758,,Apis mellifera,Hymenoptera,,0.293550067,0.930531695,0.108878769,-0.043273892,12,17,80,100,Blaberidae
SRR16602737,PRJNA774758,,Apis mellifera,Hymenoptera,,0.16096071,0.373739194,0.137178652,0.016617385,12,17,80,100,Blaberidae
SRR16602738,PRJNA774758,,Apis mellifera,Hymenoptera,,0.279048167,0.783387246,0.120071318,0.010448088,12,17,80,100,Blaberidae
SRR16602739,PRJNA774758,,Apis mellifera,Hymenoptera,,0.137270744,0.354839726,0.140230245,-0.00366694,12,17,80,100,Blaberidae
SRR16602740,PRJNA774758,,Apis mellifera,Hymenoptera,,0.177331951,0.411752039,0.137125778,0.012583037,12,17,80,100,Blaberidae
SRR16602741,PRJNA774758,,Apis mellifera,Hymenoptera,,0.203097618,0.471578065,0.138442819,-0.00248225,12,17,80,100,Blaberidae
SRR16602742,PRJNA774758,,Apis mellifera,Hymenoptera,,0.204148799,0.67816763,0.136885895,-0.01479426,12,17,80,100,Blaberidae
SRR16602743,PRJNA774758,,Apis mellifera,Hymenoptera,,0.208314374,0.584812383,0.138795152,-0.008543957,12,17,80,100,Blaberidae
SRR16602744,PRJNA774758,,Apis mellifera,Hymenoptera,,0.263919004,0.836603451,0.115877892,-0.016354679,12,17,80,100,Kalotermitidae
SRR16602745,PRJNA774758,,Apis mellifera,Hymenoptera,,0.186558824,0.559676471,0.140572514,-0.074042708,12,17,80,100,Blaberidae
SRR16602746,PRJNA774758,,Apis mellifera,Hymenoptera,,0.377589198,1.132767593,-0.053403851,-0.031440623,12,17,80,100,Ectobiidae
SRR16602747,PRJNA774758,,Apis mellifera,Hymenoptera,,0.154621537,0.399690874,0.142533704,-0.006594644,12,17,80,100,Blaberidae
SRR16602748,PRJNA774758,,Apis mellifera,Hymenoptera,,0.483727826,1.250418292,0.026531688,0.070182062,12,17,80,100,Blaberidae
SRR16602749,PRJNA774758,,Apis mellifera,Hymenoptera,,0.263415205,0.680918427,0.128592214,0.025851258,12,17,80,100,Blaberidae
SRR16602750,PRJNA774758,,Apis mellifera,Hymenoptera,,0.248094646,0.78644142,0.122843594,-0.086242924,12,17,80,100,Blaberidae
SRR16602751,PRJNA774758,,Apis mellifera,Hymenoptera,,0.209211148,0.627633445,0.140254828,-0.08282556,12,17,80,100,Blaberidae
SRR16602753,PRJNA774758,,Apis mellifera,Hymenoptera,,0.438690029,1.316070086,-0.169198771,0.039200228,12,17,80,100,Blaberidae
SRR16602754,PRJNA774758,,Apis mellifera,Hymenoptera,,0.4179186,1.253755799,-0.270047321,0.008389207,12,17,80,100,Blaberidae
SRR16602755,PRJNA774758,,Apis mellifera,Hymenoptera,,0.486996891,1.258868702,-0.552039068,-0.134106938,12,17,80,100,Blaberidae
SRR16602756,PRJNA774758,,Apis mellifera,Hymenoptera,,0.20605384,0.532641451,0.142363923,-0.022063022,12,17,80,100,Blaberidae
SRR16602757,PRJNA774758,,Apis mellifera,Hymenoptera,,0.198553622,0.629400091,0.124016352,0.030813113,12,17,80,100,Blaberidae
SRR16602758,PRJNA774758,,Apis mellifera,Hymenoptera,,0.361808217,1.015724078,0.096469301,0.093061258,12,17,80,100,Blaberidae
SRR16602759,PRJNA774758,,Apis mellifera,Hymenoptera,,0.39928561,1.120936423,0.108592089,-0.058627282,12,17,80,100,Blaberidae
SRR16602760,PRJNA774758,,Apis mellifera,Hymenoptera,,0.376004596,1.128013789,0.060900743,-0.036204795,12,17,80,100,Ectobiidae
SRR16602761,PRJNA774758,,Apis mellifera,Hymenoptera,,0.161064851,0.452166202,0.148228234,-0.00408737,12,17,80,100,Blaberidae
SRR16602762,PRJNA774758,,Apis mellifera,Hymenoptera,,0.237069922,0.612816859,0.126081546,0.027145298,12,17,80,100,Blaberidae
SRR16602763,PRJNA774758,,Apis mellifera,Hymenoptera,,0.432870469,1.215221043,-0.036291802,0.038974235,12,17,80,100,Blaberidae
SRR16602764,PRJNA774758,,Apis mellifera,Hymenoptera,,0.448024616,1.48830556,-0.017453986,-0.01792638,12,17,80,100,Blaberidae
SRR16602766,PRJNA774758,,Apis mellifera,Hymenoptera,,0.670845132,1.341690264,-0.00014348,0.118689381,12,17,80,100,Blaberidae
SRR16602767,PRJNA774758,,Apis mellifera,Hymenoptera,,0.565444435,1.696333305,-0.752961191,0.155217116,12,17,80,100,Blaberidae
SRR16602769,PRJNA774758,,Apis mellifera,Hymenoptera,,0.299159385,0.773315792,0.082907092,0.023150203,12,17,80,100,Blaberidae
SRR16602770,PRJNA774758,,Apis mellifera,Hymenoptera,,0.283793598,0.73359581,0.132162994,0.030282645,12,17,80,100,Blaberidae
SRR16602771,PRJNA774758,,Apis mellifera,Hymenoptera,,0.215841973,0.342101433,0.128979454,0.061229114,12,17,80,100,Blaberidae
SRR16602774,PRJNA774758,,Apis mellifera,Hymenoptera,,0.365988759,0.946067218,0.043540193,0.070610516,12,17,80,100,Blaberidae
SRR16602777,PRJNA774758,,Apis mellifera,Hymenoptera,,0.483661443,0.76658525,0.114350953,0.062930518,12,17,80,100,Blaberidae
SRR16602778,PRJNA774758,,Apis mellifera,Hymenoptera,,0.436672621,0.873345242,0.103233844,0.088656847,12,17,80,100,Blaberidae
SRR16602779,PRJNA774758,,Apis mellifera,Hymenoptera,,0.395780212,0.791560423,0.105045807,0.09459282,12,17,80,100,Blaberidae
SRR16602780,PRJNA774758,,Apis mellifera,Hymenoptera,,0.094772392,0.24498308,0.140424223,0.016560944,12,17,80,100,Blaberidae
SRR16816583,PRJNA777397,,Apis florea,Hymenoptera,,0.28072854,1.00640129,0.46225,0,7.5,10,50,80,Blaberidae
SRR17096272,PRJNA785562,,Dysdercus concinnus,Hemiptera,,0.562444362,1.578980948,0.085714093,-0.382927631,12,15,20,30,Blaberidae
SRR17096273,PRJNA785562,,Dysdercus concinnus,Hemiptera,,0.725789493,2.177368478,0.200599955,-0.274443563,12,15,20,30,Blaberidae
SRR17096275,PRJNA785562,,Dysdercus obliquus,Hemiptera,,0.672093078,2.625794125,-0.298094259,0.150163088,12,15,20,30,Rhinotermitidae
SRR17096276,PRJNA785562,,Dysdercus obliquus,Hemiptera,,0.804743882,1.868557429,-0.254630214,0.278537146,12,15,20,30,Blaberidae
SRR17096277,PRJNA785562,,Dysdercus obliquus,Hemiptera,,0.755439241,2.613390398,-0.039370511,-0.002558415,12,15,20,30,Blaberidae
SRR17096278,PRJNA785562,,Dysdercus concinnus,Hemiptera,,0.81826512,2.115184651,0.138663938,0.168076958,12,15,20,30,Blaberidae
SRR17096279,PRJNA785562,,Dysdercus obliquus,Hemiptera,,0.796563765,2.646127551,-0.021486456,-0.329804542,12,15,20,30,Rhinotermitidae
SRR17096280,PRJNA785562,,Dysdercus obliquus,Hemiptera,,0.759892869,2.52430947,0.17116226,0.098031871,12,15,20,30,Blaberidae
SRR17096281,PRJNA785562,,Dysdercus concinnus,Hemiptera,,0.878617855,2.271194207,0.245545743,0.185053615,12,15,20,30,Ectobiidae
SRR17096282,PRJNA785562,,Dysdercus concinnus,Hemiptera,,0.826000295,2.857491537,0.228882062,0.024224298,12,15,20,30,Polyphagidae
SRR17096283,PRJNA785562,,Dysdercus concinnus,Hemiptera,,0.713935666,2.469811618,0.208634708,-0.272924268,12,15,20,30,Polyphagidae
SRR17096284,PRJNA785562,,Dysdercus obliquus,Hemiptera,,0.382532876,1.415539848,-0.422795094,0.07344071,12,15,20,30,Polyphagidae
SRR17096285,PRJNA785562,,Dysdercus obliquus,Hemiptera,,0.854872449,3.064685674,-0.054473987,-0.138968105,12,15,20,30,Polyphagidae
SRR17096286,PRJNA785562,,Dysdercus obliquus,Hemiptera,,0.868215025,2.604645076,0.180613767,-0.004177559,12,15,20,30,Polyphagidae
SRR17096287,PRJNA785562,,Dysdercus obliquus,Hemiptera,,0.892315887,3.397363285,-0.19794905,-0.195601694,12,15,20,30,Polyphagidae
SRR17096288,PRJNA785562,,Dysdercus obliquus,Hemiptera,,0.915975535,2.747926605,0.130867058,-0.082598634,12,15,20,30,Polyphagidae
SRR17096289,PRJNA785562,,Dysdercus concinnus,Hemiptera,,0.611000717,2.260971321,-0.08510057,0.00643824,12,15,20,30,Polyphagidae
SRR17096290,PRJNA785562,,Dysdercus obliquus,Hemiptera,,0.728317947,2.044646974,-0.515282274,0.203448661,12,15,20,30,Kalotermitidae
SRR17096291,PRJNA785562,,Dysdercus obliquus,Hemiptera,,0.597742929,2.067850789,-0.344036065,-0.195857515,12,15,20,30,Kalotermitidae
SRR17096292,PRJNA785562,,Dysdercus concinnus,Hemiptera,,0.387759529,1.002343842,0.210861468,0.235880882,12,15,20,30,Blaberidae
SRR17096293,PRJNA785562,,Dysdercus concinnus,Hemiptera,,0.707533471,2.350375316,0.256640604,0.18585915,12,15,20,30,Polyphagidae
SRR17096294,PRJNA785562,,Dysdercus concinnus,Hemiptera,,0.673186299,2.133950081,0.187378994,0.259074298,12,15,20,30,Blaberidae
SRR17096295,PRJNA785562,,Dysdercus obliquus,Hemiptera,,0.793193988,2.744000362,-0.261888248,0.040701095,12,15,20,30,Blaberidae
SRR17096296,PRJNA785562,,Dysdercus obliquus,Hemiptera,,0.784331699,2.811799731,-0.236350377,0.165671472,12,15,20,30,Ectobiidae
SRR17096298,PRJNA785562,,Dysdercus concinnus,Hemiptera,,0.865059347,2.428528616,0.089347933,-0.028712127,12,15,20,30,Blaberidae
SRR17096299,PRJNA785562,,Dysdercus concinnus,Hemiptera,,0.822487627,2.607224092,0.198513904,0.105412422,12,15,20,30,Polyphagidae
SRR17096300,PRJNA785562,,Dysdercus concinnus,Hemiptera,,0.871356967,2.023228222,0.225389599,0.241179684,12,15,20,30,Polyphagidae
SRR17096301,PRJNA785562,,Dysdercus obliquus,Hemiptera,,0.81878221,2.595478199,-0.329206805,0.014608345,12,15,20,30,Blaberidae
SRR17096302,PRJNA785562,,Dysdercus concinnus,Hemiptera,,0.814646245,2.443938736,0.180921267,0.127427879,12,15,20,30,Blaberidae
SRR17096303,PRJNA785562,,Dysdercus obliquus,Hemiptera,,0.850284605,3.237335276,-0.075016589,0.093385072,12,15,20,30,Blaberidae
SRR17096304,PRJNA785562,,Dysdercus obliquus,Hemiptera,,0.855567782,3.067178415,-0.035977721,-0.084693947,12,15,20,30,Blaberidae
SRR17096305,PRJNA785562,,Dysdercus concinnus,Hemiptera,,0.782864378,2.806539439,-0.213206703,0.146425368,12,15,20,30,Blaberidae
SRR17096306,PRJNA785562,,Dysdercus concinnus,Hemiptera,,0.680568463,1.910597224,-0.318209919,-0.344093303,12,15,20,30,Blaberidae
SRR17096307,PRJNA785562,,Dysdercus concinnus,Hemiptera,,0.882616912,3.266070675,0.216877307,-0.129854482,12,15,20,30,Blaberidae
SRR17096309,PRJNA785562,,Dysdercus obliquus,Hemiptera,,0.709485445,2.543478717,-0.188996145,-0.314078103,12,15,20,30,Blaberidae
SRR17096310,PRJNA785562,,Dysdercus obliquus,Hemiptera,,0.765314558,2.743623993,0.121172366,-0.303175473,12,15,20,30,Rhinotermitidae
SRR17096311,PRJNA785562,,Dysdercus concinnus,Hemiptera,,0.676000036,1.569623476,0.074907319,0.141490444,12,15,20,30,Rhinotermitidae
SRR17096312,PRJNA785562,,Dysdercus obliquus,Hemiptera,,0.838004623,2.899019689,0.105407733,-0.162774055,12,15,20,30,Kalotermitidae
SRR17096313,PRJNA785562,,Dysdercus obliquus,Hemiptera,,0.747301862,2.845243422,-0.227269094,-0.175753136,12,15,20,30,Kalotermitidae
SRR17096314,PRJNA785562,,Dysdercus concinnus,Hemiptera,,0.822029455,2.124915315,-0.054226437,0.106978579,12,15,20,30,Kalotermitidae
SRR17096315,PRJNA785562,,Dysdercus obliquus,Hemiptera,,0.747810183,2.370502196,-0.364455671,-0.047302648,12,15,20,30,Kalotermitidae
SRR17096316,PRJNA785562,,Dysdercus concinnus,Hemiptera,,0.695976264,2.407682295,0.036767832,0.090611924,12,15,20,30,Kalotermitidae
SRR17096317,PRJNA785562,,Dysdercus concinnus,Hemiptera,,0.688246471,2.064739412,0.12620624,-0.337242852,12,15,20,30,Kalotermitidae
SRR17096318,PRJNA785562,,Dysdercus obliquus,Hemiptera,,0.856415341,2.569246023,-0.156155166,0.043164565,12,15,20,30,Kalotermitidae
SRR17096319,PRJNA785562,,Dysdercus obliquus,Hemiptera,,0.861886634,2.981637873,0.087916228,-0.13712892,12,15,20,30,Kalotermitidae
SRR17096320,PRJNA785562,,Dysdercus obliquus,Hemiptera,,0.763433235,1.772637078,-0.517289435,0.184124644,12,15,20,30,Blaberidae
SRR17096321,PRJNA785562,,Dysdercus concinnus,Hemiptera,,0.809692113,2.27309314,0.182743321,-0.183511331,12,15,20,30,Blaberidae
SRR17096322,PRJNA785562,,Dysdercus concinnus,Hemiptera,,0.760624257,1.766114831,0.32949567,0.178567053,12,15,20,30,Blaberidae
SRR17096323,PRJNA785562,,Dysdercus concinnus,Hemiptera,,0.834450878,2.645146702,0.226438231,0.151993551,12,15,20,30,Blaberidae
SRR17096325,PRJNA785562,,Dysdercus obliquus,Hemiptera,,0.794265989,2.053147796,0.166822807,0.126014263,12,15,20,30,Blaberidae
SRR17096326,PRJNA785562,,Dysdercus obliquus,Hemiptera,,0.859236834,2.854322979,-0.399211864,0.114563074,12,15,20,30,Blaberidae
SRR17096327,PRJNA785562,,Dysdercus concinnus,Hemiptera,,0.820367235,2.725200967,-0.16445908,-0.151632934,12,15,20,30,Blaberidae
SRR17096328,PRJNA785562,,Dysdercus concinnus,Hemiptera,,0.836618006,1.942566852,0.319688838,0.233360336,12,15,20,30,Blaberidae
SRR17096329,PRJNA785562,,Dysdercus concinnus,Hemiptera,,0.891209791,2.825068199,0.156911381,-0.081912295,12,15,20,30,Blaberidae
SRR17096330,PRJNA785562,,Dysdercus concinnus,Hemiptera,,0.769553408,2.556401085,0.12650558,0.103794664,12,15,20,30,Blaberidae
SRR17096331,PRJNA785562,,Dysdercus obliquus,Hemiptera,,0.520512735,1.926125998,-0.48115345,0.1697918,12,15,20,30,Blaberidae
SRR17096332,PRJNA785562,,Dysdercus concinnus,Hemiptera,,0.880350173,2.471455391,0.256363056,0.174161297,12,15,20,30,Blaberidae
SRR17096333,PRJNA785562,,Dysdercus concinnus,Hemiptera,,0.878915427,2.636746282,0.069797509,-0.238553843,12,15,20,30,Blaberidae
SRR17096334,PRJNA785562,,Dysdercus concinnus,Hemiptera,,0.500742396,1.852967052,-0.29246909,-0.008417488,12,15,20,30,Blaberidae
SRR17096335,PRJNA785562,,Dysdercus concinnus,Hemiptera,,0.871809277,2.896087732,0.147617884,-0.015282412,12,15,20,30,Blaberidae
SRR17096336,PRJNA785562,,Dysdercus concinnus,Hemiptera,,0.942181572,2.826544716,0.12602394,-0.072254795,12,15,20,30,Blaberidae
SRR17096337,PRJNA785562,,Dysdercus concinnus,Hemiptera,,0.686389254,2.059167763,-0.021359626,0.094929843,12,15,20,30,Blaberidae
SRR17096338,PRJNA785562,,Dysdercus concinnus,Hemiptera,,0.800795203,2.248116356,0.32335793,0.138094848,12,15,20,30,Blaberidae
SRR17096339,PRJNA785562,,Dysdercus concinnus,Hemiptera,,0.583611781,1.850005577,0.21208064,0.09410233,12,15,20,30,Blaberidae
SRR17096340,PRJNA785562,,Dysdercus concinnus,Hemiptera,,0.791326938,2.737541431,-0.214272126,0.130430249,12,15,20,30,Blaberidae
SRR17096341,PRJNA785562,,Dysdercus concinnus,Hemiptera,,0.665570188,1.996710563,0.038622668,0.218766292,12,15,20,30,Blaberidae
SRR17096342,PRJNA785562,,Dysdercus concinnus,Hemiptera,,0.898704373,2.696113119,0.086381357,0.074765838,12,15,20,30,Ectobiidae
SRR17096343,PRJNA785562,,Dysdercus concinnus,Hemiptera,,0.807723033,2.560421436,-0.021392052,-0.205438009,12,15,20,30,Ectobiidae
SRR17096344,PRJNA785562,,Dysdercus concinnus,Hemiptera,,0.75148339,2.5997054,0.161627009,-0.276076093,12,15,20,30,Blaberidae
SRR17096345,PRJNA785562,,Dysdercus concinnus,Hemiptera,,0.772618581,3.018536267,0.16631388,-0.194995677,12,15,20,30,Blaberidae
SRR17347401,PRJNA792398,,Apis mellifera,Hymenoptera,,0.714470592,2.143411775,-0.426326738,-0.097794408,12,17,80,100,Blaberidae
SRR17347402,PRJNA792398,,Apis mellifera,Hymenoptera,,0.701070063,2.22233952,-0.417185966,-0.089106309,12,17,80,100,Blaberidae
SRR17347403,PRJNA792398,,Apis mellifera,Hymenoptera,,0.742591444,2.46683538,-0.428673062,-0.065887905,12,17,80,100,Blaberidae
SRR17347404,PRJNA792398,,Apis mellifera,Hymenoptera,,0.763815198,2.291445595,-0.429415931,-0.068936906,12,17,80,100,Blaberidae
SRR17347405,PRJNA792398,,Apis mellifera,Hymenoptera,,0.626430592,2.167093797,-0.384492592,-0.090765555,12,17,80,100,Blaberidae
SRR17347408,PRJNA792398,,Apis mellifera,Hymenoptera,,0.661001424,1.983004272,-0.241406617,-0.0241382,12,17,80,100,Blaberidae
SRR17347409,PRJNA792398,,Apis mellifera,Hymenoptera,,0.704530991,3.141807775,-0.219083823,-0.041742425,12,17,80,100,Blaberidae
SRR17347414,PRJNA792398,,Apis mellifera,Hymenoptera,,0.767773563,2.550488568,-0.425455954,-0.071199813,12,17,80,100,Blaberidae
SRR17347415,PRJNA792398,,Apis mellifera,Hymenoptera,,0.504121164,1.674654259,-0.298190332,0.071920386,12,17,80,100,Blaberidae
SRR17347416,PRJNA792398,,Apis mellifera,Hymenoptera,,0.571473347,2.383000998,0.450436778,-0.285545975,12,17,80,100,Blaberidae
SRR17347417,PRJNA792398,,Apis mellifera,Hymenoptera,,0.88038249,2.044184838,-0.302392789,0.013720909,12,17,80,100,Apidae
SRR17347418,PRJNA792398,,Apis mellifera,Hymenoptera,,0.671491817,1.342983635,-0.187517933,0.080004488,12,17,80,100,Apidae
SRR17347419,PRJNA792398,,Apis mellifera,Hymenoptera,,0.424687241,1.097800592,-0.159054488,0.013227829,12,17,80,100,Apidae
SRR17347420,PRJNA792398,,Apis mellifera,Hymenoptera,,0.658591293,1.702433795,-0.304254875,-0.046646087,12,17,80,100,Apidae
SRR17347421,PRJNA792398,,Apis mellifera,Hymenoptera,,0.760054133,2.524845179,-0.398333864,-0.097638758,12,17,80,100,Apidae
SRR17347422,PRJNA792398,,Apis mellifera,Hymenoptera,,0.663626837,2.204520636,-0.399189675,-0.116968062,12,17,80,100,Apidae
SRR17347423,PRJNA792398,,Apis mellifera,Hymenoptera,,0.854042443,2.207667689,-0.293513204,0.002435786,12,17,80,100,Apidae
SRR17347424,PRJNA792398,,Apis mellifera,Hymenoptera,,0.787748191,2.497102686,-0.396650152,-0.046840718,12,17,80,100,Apidae
SRR17347425,PRJNA792398,,Apis mellifera,Hymenoptera,,0.78206552,2.195535487,-0.29874832,0.014977294,12,17,80,100,Apidae
SRR17347426,PRJNA792398,,Apis mellifera,Hymenoptera,,0.637810332,1.913430996,-0.218467326,0.146181802,12,17,80,100,Apidae
SRR17347427,PRJNA792398,,Apis mellifera,Hymenoptera,,0.407701346,1.592844555,0.422045961,-0.27266063,12,17,80,100,Apidae
SRR17347428,PRJNA792398,,Apis mellifera,Hymenoptera,,0.640274889,2.896323129,0.41320562,-0.172139142,12,17,80,100,Apidae
SRR17347429,PRJNA792398,,Apis mellifera,Hymenoptera,,0.58713408,1.950417195,0.385789491,-0.174461766,12,17,80,100,Apidae
SRR17347430,PRJNA792398,,Apis mellifera,Hymenoptera,,0.588187376,1.764562128,-0.292529177,0.042466765,12,17,80,100,Apidae
SRR17347431,PRJNA792398,,Apis mellifera,Hymenoptera,,0.580849036,2.663171047,0.459970767,-0.261726581,12,17,80,100,Apidae
SRR17347432,PRJNA792398,,Apis mellifera,Hymenoptera,,0.779785473,2.339356419,-0.407431212,-0.060987723,12,17,80,100,Apidae
SRR17347433,PRJNA792398,,Apis mellifera,Hymenoptera,,0.766082863,2.544872185,-0.38932409,-0.043936916,12,17,80,100,Apidae
SRR17347434,PRJNA792398,,Apis mellifera,Hymenoptera,,0.635449228,2.014326394,-0.374249154,-0.041034793,12,17,80,100,Apidae
SRR17347435,PRJNA792398,,Apis mellifera,Hymenoptera,,0.702636667,1.405273334,-0.128256574,0.279828622,12,17,80,100,Apidae
SRR17347436,PRJNA792398,,Apis mellifera,Hymenoptera,,0.408707793,0.817415585,0.208414938,0.375892172,12,17,80,100,Apidae
SRR17347437,PRJNA792398,,Apis mellifera,Hymenoptera,,0.194692404,0.503272563,0.155875485,0.450033501,12,17,80,100,Apidae
SRR17347438,PRJNA792398,,Apis mellifera,Hymenoptera,,0.640144184,2.029209053,-0.294907811,0.054598207,12,17,80,100,Apidae
SRR17347439,PRJNA792398,,Apis mellifera,Hymenoptera,,0.751516248,1.942641319,-0.140724898,0.219353761,12,17,80,100,Apidae
SRR17347440,PRJNA792398,,Apis mellifera,Hymenoptera,,0.373254844,1.047858823,0.234962095,0.333187487,12,17,80,100,Apidae
SRR17347441,PRJNA792398,,Apis mellifera,Hymenoptera,,0.276877226,0.715717246,0.187682807,0.405553668,12,17,80,100,Apidae
SRR17347442,PRJNA792398,,Apis mellifera,Hymenoptera,,0.779269482,2.470225815,-0.414385415,-0.039138019,12,17,80,100,Apidae
