RUN	shannon_entropy
SRR6684206	2.3257403717709653
SRR6684207	1.996670989946839
SRR6684208	1.7667880398256408
SRR6684209	1.7529113588555578
SRR6684210	2.299443666860752
SRR6684211	1.6055897554573022
SRR6684212	2.6228663639204264
SRR6684213	1.8231482807182309
SRR6684214	2.2638964906924954
SRR6684215	1.8150975565635317
SRR6684216	1.74812331070224
SRR6684217	2.200166902879192
SRR6684218	2.494878648132708
SRR6684219	2.648808743004984
SRR6684220	1.7594501866172585
SRR6684221	2.3361151257091803
SRR6684222	2.475363995404664
SRR6684223	2.225402333427368
SRR6684224	2.161515539982502
SRR6684225	2.017159840474028
SRR6684226	1.9297269951439329
SRR6684227	2.2432596748581384
SRR6684229	2.26049496825486
SRR6684230	2.096413134710092
SRR6684231	1.6862946480561365
SRR6684232	1.822384641364041
SRR6684233	1.475543240117586
SRR6684234	1.7530591598363787
SRR6684235	2.489412873101093
SRR6684236	2.0552994074048088
SRR6684237	2.1760699916568327
SRR6684238	2.057221437475327
SRR6684239	2.277770463011784
SRR6684240	2.160807385829391
SRR6684241	1.824851656894372
SRR6684242	2.146544429998637
SRR6684243	2.101787218331838
SRR6684244	2.174889081860651
SRR6684245	1.8731939668345765
SRR6684246	2.6110981326480163
SRR6684247	2.5466952062644905
SRR6684248	2.3631214182577307
SRR18474115	0.7367877944487653
SRR18474116	1.1627274380366048
SRR18474118	1.1234825677966531
SRR18474120	0.3142299953159949
SRR18474121	1.7598593083201646
SRR18474124	1.1995415393792546
SRR13847053	3.5751870071760767
SRR13847054	4.0909620323079725
SRR13847055	3.582207568711252
SRR13847056	2.475862761714664
SRR13847057	3.359720065958487
SRR13847058	2.1831691772715622
SRR13847059	2.5246460488698794
SRR13847060	1.8615581080057744
SRR13847061	1.7483132582641705
SRR13847062	1.738498038747586
SRR13847063	1.4066296877985278
SRR13847064	2.3019579927648923
SRR13847065	2.27333369965108
SRR13847066	1.1091553527326017
SRR13847067	1.512753101855441
SRR13847068	1.843798013411916
SRR13847069	2.107917532114169
SRR13847070	2.437818737942077
SRR13847071	2.162012410668905
SRR13847072	2.459543772348591
SRR13847073	2.1161480586063046
SRR13847074	3.414197902075625
SRR13847075	2.9266526615910555
SRR13847076	2.300747185553064
SRR13847077	1.9470313989445067
SRR13847078	2.1765367888078324
SRR13847079	1.9587328038573293
SRR13847080	1.3754810614827484
SRR13847081	1.8687914640937704
SRR13847082	2.1524563336289577
SRR13847083	2.132587173603751
SRR13847084	2.2926572001072083
SRR13847085	1.352238923286819
SRR13847086	1.172960168810034
SRR13847087	1.6667844910955825
SRR13847088	1.4714405622915834
SRR13847089	1.1246197542082224
SRR13847090	1.3458255887619777
SRR13847091	1.493999444031038
SRR13847092	2.311331835202946
SRR13847093	1.7327536967566677
SRR13847094	2.5854179671530733
SRR13847095	1.877693493871932
SRR13847096	1.2195989560692868
SRR13847097	4.276839450755301
SRR13847098	3.0068811851222788
SRR13847099	3.1030733889863167
SRR13847100	3.889125395612143
SRR13847101	3.828709377709021
SRR13847102	3.3460946869405266
SRR13847103	3.7742297046399913
SRR13847104	2.7741510873011754
SRR13847105	3.178282603075746
SRR13847106	3.1326351903399283
SRR13847107	1.2444519715957665
SRR13847108	1.6819559484450026
SRR13847109	2.0498791333037807
SRR13847110	2.224221496909633
SRR13847111	2.041302901079729
SRR13847112	1.897029185262668
SRR13847113	4.055219594414721
SRR13847114	2.938029788865926
SRR13847115	3.252999364662294
SRR13847116	3.325371602208558
SRR13847117	3.586338144383136
SRR13847118	2.315220906893829
SRR13847119	3.4253334304121386
SRR13847120	3.720988547609879
SRR13847121	3.035319337276514
SRR13847122	2.467094320821743
SRR13847123	3.136953217834471
SRR13847124	4.044528806096401
SRR13847125	3.677463399426249
SRR13847126	3.70558667931178
SRR13847128	3.5847295398489893
SRR13847129	2.3717955292596717
SRR13847130	3.16510898864383
SRR13847131	3.035418300365338
SRR13847132	2.696193012907788
SRR13847133	3.75749252587277
SRR13847134	3.455696454427456
SRR13847135	4.461251885984211
SRR13847136	5.825267683550615
SRR13847137	3.887698545915215
SRR13847138	4.045345839946522
SRR13847139	2.7550647204075216
SRR13847140	0.9923897506985124
SRR13847141	3.960782413436999
SRR13847142	5.008860898547615
SRR13847143	4.413776902959832
SRR13847145	4.770973046126089
SRR13847146	3.293082875632304
SRR13847147	2.98349149994374
SRR13847150	2.335427575614626
SRR13847151	3.127854138948507
SRR13847152	1.0631674918651763
SRR13847153	1.095133062650756
SRR13847154	1.6546702940923883
SRR13847155	1.7443698236002343
SRR13847156	2.2146626325745067
SRR13847157	2.712570237647524
SRR13847158	2.519731720511615
SRR13847159	2.026749651492153
SRR13847160	2.6606851452423546
SRR13847161	2.2302526010437416
SRR13847162	3.360377500312105
SRR13847163	1.7547269997277537
SRR13847164	2.651701311051251
SRR13847165	2.3938629214210563
SRR13847166	2.5436765475446563
SRR13847167	2.381916972226578
SRR13847168	2.5586497964175456
SRR13847169	2.2252470092305043
SRR13847170	2.334732371739673
SRR13847171	2.549454994547512
SRR13847172	2.2071515901552434
SRR13847173	3.183342079243769
SRR13847174	1.1395734433422118
SRR13847175	1.2536922314995431
SRR6782755	3.013843674847032
SRR6782799	2.414570146623092
SRR6782800	3.7784035744283
SRR6782801	2.610454008167144
SRR6782802	4.079751206979526
SRR6782803	2.2518746366542173
SRR6782804	3.6910427908615016
SRR6782805	4.524035353408948
SRR6782807	4.195264681499257
SRR6782808	1.5377165534136372
SRR11962051	5.632597097467905
SRR11962052	5.326879523013713
SRR11962054	6.670697886218901
SRR11962055	6.473458669852914
SRR11962056	5.987634163826753
SRR11962058	6.855474102872871
SRR11962059	7.0347893276047895
SRR14875624	3.100865766268893
SRR14875625	3.4994318719872344
SRR14875626	1.5545410531163042
SRR14875627	2.528783401724392
SRR14875628	2.1034239841415165
SRR14875629	2.1624338843750834
SRR9715685	2.4861545211536566
SRR9715688	3.751671716993681
SRR9715689	2.0248441684353966
SRR9715691	1.1743440054320318
SRR9715696	2.825344681875454
SRR9715712	2.0451575165654536
SRR5723263	3.327000934182276
SRR5723264	4.563780552747038
SRR5723265	4.622259286572834
SRR5723266	4.2411040485119145
SRR5723267	3.6250359393701728
SRR5723268	4.352432153093474
SRR5723269	2.624395591514064
SRR5723270	3.3061031338107734
SRR5723271	4.700648497226811
SRR5724519	3.3843412030317785
SRR5724520	3.781299501791152
SRR5724521	3.758002865030466
SRR5724523	3.017630571747385
SRR5724524	3.704278859790087
SRR22426518	2.3186114218420486
SRR22426519	2.032322364764555
SRR22426520	1.7687955918302602
SRR22426521	2.174283382709515
SRR22426522	2.2925836870077227
SRR22426523	2.582020558595536
SRR22426524	2.099678326953798
SRR22426525	2.227827697593561
SRR22426526	2.22095356111862
SRR22426527	1.891243083087552
SRR22426528	1.9193267447988225
SRR22426529	2.6191203675994
SRR22426530	2.073225468178134
SRR22426531	2.4188037009876853
SRR22426532	2.523067552260821
SRR22426533	2.378455315025756
SRR22426534	2.129579543359184
SRR22426535	2.073465938298105
SRR22426536	2.467560545760696
SRR22426537	2.1853025686092598
SRR22426538	2.083212748749721
SRR22426539	2.477771785277432
SRR22426540	2.865661292799098
SRR22426541	2.349797239415554
SRR22426542	2.2467275493940875
SRR22426543	2.3228564230059057
SRR22426544	2.294159178321618
SRR22426545	2.0321316279458905
SRR22426546	2.729244052422752
SRR22426547	2.443246750059036
SRR22426548	2.3129786279933264
SRR22426549	2.200930179043132
SRR22426550	1.950879866540704
SRR22426551	1.7274801672854143
SRR22426552	2.894791967280098
SRR22426553	2.6072891134548453
SRR22426554	2.4439829389063576
SRR22426555	2.4091016836409223
SRR22426556	2.436041136973728
SRR22426557	2.165284970197143
SRR22426558	2.2901335584731592
SRR22426559	2.366813240322101
SRR22426560	2.6825651279352547
SRR22426561	2.3784209408742103
SRR22426562	2.6991965071723025
SRR22426563	2.58795110746026
SRR22426564	2.1156284992735457
SRR22426565	2.246380852464211
SRR13937777	5.077415343711962
SRR13937778	5.394736891401754
SRR13937779	5.456832413153068
SRR13937780	5.796562124360844
SRR13937781	5.907397332810363
SRR13937782	5.276773865831013
SRR13937783	5.5831408037100845
SRR13937784	4.3613462556321725
SRR13937785	4.836252959931264
SRR13937786	3.770808447445236
SRR13937787	3.634224119504604
SRR13937788	4.402809679872486
SRR13937789	4.5319065910621
SRR13937790	4.917899408571418
SRR13937791	5.045245835867738
SRR13937792	5.249500088033962
SRR13937793	4.943272372726714
SRR13937794	4.759788972180281
SRR13937795	5.413377003825206
SRR13937796	4.408055332020738
SRR13937797	4.287829105275119
SRR13937798	4.513266282335767
SRR13937799	5.147042482540914
SRR13937800	5.085466375164036
SRR13937801	5.452350565550731
SRR13937802	5.383468147528726
SRR13937803	5.612419149992856
SRR13937804	5.119723098753651
SRR13937805	4.084827210781647
SRR13937806	5.324462974875307
SRR13937807	2.561336529594855
SRR13937808	4.774867025335553
SRR13937809	5.09329917797411
SRR13937810	5.22193347704686
SRR13937811	5.143957370479558
SRR13937812	5.291895161410249
SRR13937813	4.815528992925465
SRR13937814	4.804269947676464
SRR13937815	5.130072236183584
SRR13937816	5.596091946020408
SRR13937817	5.19621530804735
SRR13937818	5.674817768635776
SRR13937819	4.867756211257582
SRR13937820	4.282263248928243
SRR13937821	3.335784058210617
SRR13937822	3.5276381573796223
SRR13937823	3.910173835398799
SRR13937824	4.96686385531387
SRR13937825	5.879312627487262
SRR13937826	5.178132260743697
SRR13937827	4.9111827721037375
SRR13937828	5.386253620125205
SRR13937829	4.594886270579525
SRR13937830	4.8447740783329305
SRR13937831	5.109694767860439
SRR13937832	5.265521796930218
SRR13937833	5.631390253154483
SRR13937834	5.822095781810143
SRR13937835	5.370174420235903
SRR13937836	5.349070956422711
SRR13937837	4.795590890444602
SRR13937838	3.9046697433375392
SRR13937839	5.469279014878373
SRR13937840	3.770092692788971
SRR13937841	4.161914990208649
SRR13937842	4.703865197609859
SRR13937843	4.514469323751758
SRR13937844	5.290945925801367
SRR13937845	5.238524799188853
SRR13937846	4.567729661974282
SRR13937847	4.449401549518438
SRR13937848	4.970503000064312
SRR13937849	5.11701217116926
SRR13937850	5.538586770368728
SRR13937851	5.324844106188463
SRR13937852	4.58055149233263
SRR13937853	5.745927632795912
SRR13937854	5.828784047854379
SRR13937855	6.0656426653806
SRR13937856	6.028905124071683
SRR13937857	5.987373936219062
SRR13937858	6.112004147129626
SRR13937859	6.229319392230743
SRR13937860	5.110974147512974
SRR13937861	5.98649716236651
SRR13937862	5.033999823010832
SRR13937863	5.000942632953293
SRR13937864	5.095628073693893
SRR13937865	5.317357550264101
SRR13937866	5.742361300726096
SRR13937867	5.633628421952911
SRR13937868	5.815289829672683
SRR13937869	5.516795455719346
SRR13937870	5.550712948063875
SRR13937871	5.671128115644721
SRR13937872	5.439617300561906
SRR13937873	5.417180662528051
SRR13937874	5.574721574918371
SRR13937875	5.766150351632452
SRR13937876	5.817191501685542
SRR13937877	6.218838118626696
SRR13937878	6.019464278884013
SRR13937879	5.762564453028209
SRR13937880	5.841994932712603
SRR13937881	5.625397548543988
SRR13937882	5.8560458113210165
SRR13937883	5.185823186953551
SRR13937884	5.305169131544499
SRR13937885	5.405301162389018
SRR13937886	6.335072670227343
SRR13937887	5.651190583736028
SRR13937888	5.466948767147386
SRR13937889	5.378921242665316
SRR13937890	5.243080244178457
SRR13937891	5.846818600198666
SRR13937893	6.276894159786649
SRR13937894	5.286936718465321
SRR13937895	5.354632834891547
SRR13937896	4.750492586564185
SRR13937897	4.807647078919771
SRR13937898	5.109421914764912
SRR13937899	5.250237335476642
SRR13937900	5.360309182440103
SRR13937901	5.536931984967875
SRR13937902	5.762206570015596
SRR13937903	5.58569264194256
SRR13937904	5.654944265956081
SRR13937905	5.645972104169898
SRR13937906	5.361338095550797
SRR13937907	5.89726402438346
SRR13937908	5.7908212458888
SRR13937909	5.841699382611535
SRR13937910	5.842201111849808
SRR13937911	5.848959441318229
SRR13937912	5.780239386619187
SRR13937913	5.8235996349391375
SRR13937914	5.893197498020093
SRR13937915	4.72529491960789
SRR13937916	4.632593968722073
SRR13937917	4.98425070777399
SRR13937918	5.739642884018121
SRR13937919	4.93600332716027
SRR13937920	4.514044833004294
SRR13937921	4.322391348441794
SRR13937922	4.009485683708805
SRR13937923	2.95126671217668
SRR13937924	5.683659916263636
SRR13937925	4.685966167783373
SRR13937926	4.5080260864370905
SRR13937927	4.1749275316241
SRR13937929	5.674529980522439
SRR13937930	4.2655680790995145
SRR13937931	4.971181268378624
SRR13937932	4.483007273904152
SRR13937933	5.336607189901601
SRR13937934	5.189631514597964
SRR13937935	5.363372812038384
SRR13937936	5.299026553933624
SRR13937937	5.148478318021033
SRR13937938	4.791466135536779
SRR13937939	5.064928975216261
SRR13937940	5.27136369052324
SRR13937941	5.555816769532442
SRR13937942	4.99375271706364
SRR13937943	5.136235459844954
SRR13937944	4.019935839665142
SRR13937945	3.988992370942003
SRR13937946	4.037162006176695
SRR13937947	4.631517035774172
SRR13937948	4.983976379019297
SRR13937949	4.527637622497804
SRR13937950	4.43320697426069
SRR13937951	4.378215015029984
SRR13937952	5.099332083434912
SRR13937953	4.923891606183711
SRR13937954	5.191338662932837
SRR13937955	4.915762598934276
SRR13937956	4.199371698592958
SRR13937957	4.797472629868736
SRR13937958	5.171931618552906
SRR13937959	5.232140282450367
SRR13937960	4.942361645565306
SRR13937962	5.016751915909195
SRR13937963	5.394430254379994
SRR13937965	4.608779210135585
SRR13937966	4.657089719614471
SRR13937967	4.177485282417261
SRR13937968	4.748070493968777
SRR13937970	4.557457163564568
SRR13937971	4.640292871613152
SRR13937972	4.524874179136123
SRR13937973	4.307408046246759
SRR13937974	5.683975922326553
SRR13937975	5.046276966586813
SRR13937976	5.825560267134676
SRR13937977	3.5331772939563635
SRR13937978	3.355003735102352
SRR13937979	4.23134026153282
SRR13937980	4.717346962836889
SRR13937981	4.846386409787876
SRR13937982	5.132901931693727
SRR13937983	5.324142648023849
SRR13937984	5.478055376350854
SRR13937985	5.703430067083454
SRR13937986	4.86536524793314
SRR13937987	5.449197753558247
SRR13937988	5.585056960954447
SRR13937989	5.031672230495959
SRR13937990	5.149531961492774
SRR13937991	5.296348138820389
SRR13937992	5.5342486261176
SRR13937993	6.041944001434848
SRR13937994	5.69476389463353
SRR13937995	5.695077573863334
SRR13937996	5.832852453823055
SRR13937997	5.249673898391195
SRR13937998	4.368675101166119
SRR13937999	4.941302421974165
SRR13938000	4.167483138294338
SRR13938001	4.041804525727938
SRR13938002	4.934254088191111
SRR13938003	5.46939351140264
SRR13938004	5.36206319087746
SRR13938005	5.22205623107875
SRR13938006	5.123616843726174
SRR13938007	5.687906821809449
SRR13938008	4.969277154100882
SRR13938009	4.7327327449979775
SRR13938010	5.444502064538063
SRR13938011	5.154441794197507
SRR13938012	4.010612019703154
SRR13938013	4.459777245208533
SRR13938014	4.499693088763096
SRR13938015	4.361493161840284
SRR13938016	4.621611640432172
SRR13938017	4.960949499032473
SRR13938018	5.951612204265008
SRR13938019	5.164743697213206
SRR13938020	5.48208477136961
SRR13938021	5.953170121370776
SRR13938022	5.288317284066118
SRR13938024	3.4550175539540318
SRR13938025	3.3207684790107934
SRR13938026	4.971082651921638
SRR13938027	5.085743053852389
SRR13938028	4.1461695550072255
SRR13938029	5.808223804477524
SRR13938030	4.099195720555508
SRR13938031	4.1854090896938265
SRR13938032	4.71310750599958
SRR13938033	5.413544301165606
SRR13938034	4.895337677840924
SRR13938035	4.658022486556587
SRR13938036	4.694689501901839
SRR13938037	4.994460550133937
SRR13938038	5.216536491682525
SRR13938039	3.167947289257352
SRR13938040	5.892570262652643
SRR13938041	3.8747911446003767
SRR13938042	4.591521448708312
SRR13938043	4.596414967303526
SRR13938044	4.646680415096113
SRR13938045	4.686190549096073
SRR13938046	5.115287817171848
SRR13938047	4.825410036406248
SRR13938048	3.663794607304654
SRR13938049	3.2526425997092927
SRR13938050	2.0899311521246835
SRR13938051	5.742414001939544
SRR13938052	5.439467814160727
SRR13938053	1.0671026524813316
SRR13938054	0.6342659058220302
SRR13938055	1.2935927046764606
SRR13938056	2.212515542812856
SRR13938057	5.040365035329248
SRR13938058	2.745228016403475
SRR13938059	3.830521904384821
SRR13938060	4.387191432701158
SRR13938061	4.058380557089282
SRR13938062	4.324500539927723
SRR13938063	5.865653879968468
SRR13938064	4.586052250068751
SRR13938065	4.906816155193824
SRR13938066	5.017449754240641
SRR13938067	3.9225808497063657
SRR13938069	3.3618847480129923
SRR13938070	2.6256031993690643
SRR13938071	1.9363536209647096
SRR13938072	2.03677898591282
SRR13938073	4.91126401080339
SRR13938074	5.898228579103151
SRR13938075	4.491112813230965
SRR13938076	2.4633770094253715
SRR13938077	1.5566884640487468
SRR13938078	2.2164375246505985
SRR13938079	3.351921516351877
SRR13938080	4.371216084467874
SRR13938081	4.782677915060697
SRR13938082	4.95843152408278
SRR13938083	4.87847838679493
SRR13938084	5.92596756383367
SRR13938085	4.677736437881077
SRR13938086	5.083233213335758
SRR13938087	5.000510204287917
SRR13938088	4.8739256171327785
SRR13938089	3.559912330438164
SRR13938090	4.729168235422606
SRR13938092	5.668149250016389
SRR13938094	5.380523426299999
SRR13938095	5.947622256128159
SRR13938096	5.467623488352099
SRR13938097	5.4361146455309335
SRR13938098	4.687007001477488
SRR13938099	3.3944517882841616
SRR13938100	3.0931018140084845
SRR13938101	5.764415783051468
SRR13938102	6.084118767600152
SRR13938103	6.445458140382379
SRR13938104	5.7437379224811735
SRR13938105	4.920788640325502
SRR13938106	5.741874738522048
SRR13938107	5.4562629459578185
SRR13938108	2.782010071784188
SRR13938109	5.4994011809154415
SRR13938111	4.73656954454243
SRR13938112	4.976308399346228
SRR13938113	4.640201290844285
SRR13938114	4.844559934838235
SRR13938115	4.294254070514313
SRR13938116	1.3563921411611193
SRR13938117	5.691874742807502
SRR13938119	4.363480520219797
SRR13938120	4.476727203469489
SRR13938121	4.648546908591159
SRR13938122	5.91765083314395
SRR13938123	6.142930430019106
SRR13938124	5.077462942134782
SRR13938125	1.9586576014827373
SRR13938127	3.695621327756497
SRR13938128	5.668102705382618
SRR13938129	3.493947740299728
SRR13938130	2.7289832183753195
SRR13938131	1.740520698476603
SRR13938132	1.3631729014392862
SRR13938133	2.105265294303225
SRR13938134	3.2404381807299742
SRR13938136	4.25050830870721
SRR13938137	4.500634827206391
SRR13938138	4.493980553045155
SRR13938139	5.868074740911928
SRR13938140	5.1429492863778
SRR13938141	5.0390022690418
SRR13938142	4.540485724314675
SRR13938143	4.80286521426171
SRR13938145	5.207077082985132
SRR13938146	4.818717275261964
SRR13938148	4.432776925675023
SRR13938149	4.861464980973823
SRR13938150	5.734402721717033
SRR13938151	4.753202181017088
SRR13938152	3.57545906863749
SRR13938153	3.314696188410192
SRR13938154	4.364122216093505
SRR13938155	4.538106616025776
SRR13938156	5.209194958790139
SRR13938157	4.436021494517732
SRR13938158	4.461096320595226
SRR13938159	5.254463514609204
SRR13938160	5.112620725230785
SRR13938161	5.559180193854453
SRR13938162	5.482245274144257
SRR13938163	5.039396678873871
SRR13938165	5.596208381693403
SRR13938166	5.427533741079269
SRR13938167	5.318235363452144
SRR13938168	5.074132638702246
SRR13938170	3.4047049942960648
SRR13938171	3.086806800926812
SRR13938172	2.675703044583149
SRR13938173	5.427538892511693
SRR13938174	1.8270060966515924
SRR13938175	6.224890675271677
SRR13938176	5.245207805354739
SRR13938177	5.99042471665462
SRR13938178	5.15990531967646
SRR13938180	5.370734113187303
SRR13938181	5.271961907903116
SRR13938182	4.922626352943606
SRR13938183	4.642066506154308
SRR13938184	4.933950839455744
SRR13938185	5.470719092228488
SRR13938186	5.494005742132191
SRR13938187	4.941669824898628
SRR13938188	4.765871064710304
SRR13938190	3.236849232242605
SRR13938191	2.681341488788892
SRR13938192	2.7538140384855243
SRR13938193	4.6450098439677685
SRR13938195	5.106762225073319
SRR13938196	5.198473792304007
SRR13938197	3.871700058524934
SRR13938198	3.103546342561833
SRR13938199	3.26818954097638
SRR13938200	3.887048802972952
SRR13938201	4.414285849975442
SRR13938202	4.786185731301853
SRR13938203	4.777457656577995
SRR13938204	5.656065825154449
SRR13938205	5.147056985617275
SRR13938206	4.858218380167753
SRR13938207	5.250203875664469
SRR13938208	5.626922646355052
SRR13938209	5.685195427520877
SRR13938210	5.8958597125126735
SRR13938211	5.990544818084408
SRR13938212	5.47594406733182
SRR13938213	5.06329858367994
SRR13938214	4.318175568480117
SRR13938215	3.60982894362294
SRR13938216	4.677685608478846
SRR13938217	5.122099286683232
SRR13938218	4.364150553607967
SRR13938219	5.141304669569727
SRR13938220	5.223146563786116
SRR13938221	5.578195593942514
SRR13938222	5.277997020081945
SRR13938223	5.253460505053356
SRR13938224	5.360314003008181
SRR13938225	5.341341286476276
SRR13938226	5.403637814093337
SRR13938227	5.502116773506923
SRR13938228	5.390069749218439
SRR13938229	5.5063574527652905
SRR13938230	6.137995016775807
SRR13938231	6.131832871018397
SRR13938232	6.083836377155077
SRR13938233	6.153288661404424
SRR13938234	6.051349363294225
SRR13938235	5.877620809104141
SRR13938236	5.879146522353588
SRR13938237	5.937737594926677
SRR13938238	5.621681431910656
SRR13938239	5.058281539327712
SRR13938240	5.311626767068653
SRR13938241	5.038970096411874
SRR13938242	5.3108378680976775
SRR13938243	5.574425889032001
SRR13938244	5.828879926488499
SRR13938245	5.944069921168598
SRR13938246	5.957744040489674
SRR13938247	6.323271838047169
SRR13938248	5.591138787519473
SRR13938249	5.740138645707326
SRR13938250	5.079012768165586
SRR13938251	5.649941800320538
SRR13938252	5.621284330247889
SRR13938253	5.421389066174952
SRR13938254	5.328487090987265
SRR13938255	5.0248431331637065
SRR13938256	5.0075264830946296
SRR13938257	5.776129095541705
SRR13938258	5.302819855663415
SRR13938259	5.037530235480056
SRR13938260	4.824588384286526
SRR13938261	5.346423149084661
SRR13938262	5.4006610196402205
SRR13938263	5.606976988906988
SRR13938264	5.60236687013894
SRR13938265	5.732662193664802
SRR13938266	5.428691923547943
SRR13938267	5.554474584977271
SRR13938270	4.073246197396188
SRR13938271	4.106981720656307
SRR13938272	5.539066585167569
SRR13938273	5.407944944754449
SRR13938274	4.448300143810244
SRR13938275	4.8338615623217045
SRR13938276	5.358002967905736
SRR13938277	5.424053244150647
SRR13938278	5.351481403488183
SRR13938279	5.482269381804973
SRR13938280	4.7181720047199
SRR13938281	4.413213170053158
SRR13938282	4.472517804866029
SRR13938283	5.248803305258664
SRR13938284	5.099638775494301
SRR13938285	4.528792656969252
SRR13938286	5.655123185675064
SRR13938287	5.643162035163126
SRR13938288	5.5533685535723
SRR13938289	5.585167282658388
SRR13938290	5.551750768082718
SRR13938291	4.898333866795945
SRR13938292	4.298415034504724
SRR13938294	5.377920641695926
SRR13938295	5.379257063899412
SRR13938296	5.370981147272539
SRR13938297	5.056173493396675
SRR13938298	4.686677836491098
SRR13938299	4.676716482264234
SRR21610176	6.449211209112971
SRR21610177	5.414925225859113
SRR21610178	4.7397159365449335
SRR21610179	4.905483680064137
SRR21610180	5.849422790142514
SRR21610181	5.168211519143145
SRR21610182	4.87015929631694
SRR21610183	5.815450053748041
SRR21610184	5.008331704405943
SRR21610185	4.920701582035727
SRR21610186	4.473299104046384
SRR21610187	5.370648698438728
SRR21610188	4.379314652721392
SRR21610189	5.249305883341057
SRR21610190	5.0210552204378684
SRR21610191	4.974531474295805
SRR21610192	5.492347861838062
SRR21610193	5.916983411743448
SRR21610194	6.042135949032649
SRR21610195	5.876482538240371
SRR21610196	6.559669781022255
SRR21610197	3.802978339676996
SRR21610198	6.151065166733555
SRR21610199	5.122718317513222
SRR21610200	5.37677792676694
SRR21610201	4.688840957399228
SRR21610202	5.150379839270196
SRR21610203	6.024821771667492
SRR21610204	5.95127021988769
SRR21610205	5.638105020667003
SRR21610206	5.362101693638784
SRR21610207	5.716101775129834
SRR21610208	3.058452256281509
SRR21610209	5.577480367341367
SRR21610210	5.772376445374725
SRR21610211	5.603498481006681
SRR21610212	6.304443781369784
SRR21610213	4.002533079905344
SRR21610214	5.133570634116803
SRR21610215	4.64698735536364
SRR21610216	5.449083247026391
SRR21610217	3.639623373396872
SRR21610218	5.4333606468469045
SRR21610219	5.160681662667232
SRR21610220	5.409066645835841
SRR21610221	6.191692848797546
SRR21610222	4.107556932695804
SRR21610223	4.572451715167198
SRR21610224	6.361987699073882
SRR21610225	5.877564490191982
SRR21610226	5.1089082963458665
SRR21610227	5.108149209190251
SRR21610228	2.0131319378023043
SRR21610229	5.289767342809663
SRR21610230	5.61219703671672
SRR21610231	5.462787792610414
SRR21610232	4.519932606169556
SRR21610233	5.494068719428587
SRR21610234	6.335417322500136
SRR21610235	6.529274804525209
SRR21610236	3.6702361208539727
SRR21610237	6.285891927251232
SRR21610238	3.496499921148008
SRR21610239	3.6024882764598742
SRR21610240	4.038474134803979
SRR21610241	6.165834112730099
SRR21610242	4.618171441179456
SRR21610243	3.5192672884303438
SRR21610244	3.5225519565320838
SRR21610245	3.5483217916559937
SRR21610246	2.845260082682381
SRR21610247	5.818731497096873
SRR21610248	4.587576512229755
SRR21610249	3.5034922599632976
SRR21610250	5.151248686256083
SRR21610251	3.8531658957704975
SRR21610252	5.253598440503888
SRR21610253	6.040121413055857
SRR21610254	3.862843273293105
SRR21610255	4.879679230769668
SRR21610256	3.1744349208198748
SRR21610257	4.903519722507259
SRR21610258	4.884796342076307
SRR21610259	4.845392973449223
SRR21610260	4.968542286611727
SRR21610261	5.958804911239041
SRR21610262	2.609692784446231
SRR21610263	4.232401917545873
SRR21610264	4.182838270806491
SRR2052826	1.528781393657893
SRR2052827	2.1794128864359417
SRR2052828	1.3247788021614302
SRR2052829	1.802069553518039
SRR2052831	2.396281318540319
SRR2052832	1.953175644242066
SRR2052833	1.6072265026760832
SRR2052834	1.8494611636179927
SRR2052835	1.944541359735664
SRR2052836	1.5400911439504752
SRR2052837	1.4584726954200011
SRR2052838	1.5156473195486877
SRR2052839	1.4161163584511247
SRR2052840	1.4032416192713004
SRR2052841	1.6419032797624216
SRR2052842	1.419115670908846
SRR2052843	1.4875408799807317
SRR2052844	1.1900576437376773
SRR2052845	1.1850729494875358
SRR2052846	1.6939634325656252
SRR2052847	1.7032870209697502
SRR2052848	1.8800537321764
SRR2052849	1.5057377108755634
SRR2052850	1.4929550044453463
SRR2052851	1.8236681455105372
SRR2052852	1.6929301150444405
SRR2052853	1.4972048335901649
SRR2052854	1.5096828007901082
SRR2052855	1.274348127246281
SRR2052856	1.7883264501952512
SRR2052857	1.3462405660565762
SRR2052858	1.4933668257860095
SRR2052859	1.298155173910185
SRR2052860	1.3209280116531508
SRR2052861	1.3069508067449247
SRR2052862	1.0266621736342276
SRR2052863	1.2543906757909162
SRR2052864	1.3467535145594451
ERR2566394	2.6564354798954
ERR2566395	2.322325551932066
ERR2566396	2.2722327465837995
ERR2566397	2.520012779489329
ERR2566398	2.5621125990221145
ERR2566399	2.3593991024782426
ERR2566400	2.5190576648563434
ERR2566401	2.760555120211178
ERR2566402	2.467893625372205
ERR2566403	1.9771341806787976
ERR2566404	2.6930498874525752
ERR2566405	2.447583584664589
ERR2566406	2.2370705479680373
ERR2566407	2.7559330187284967
ERR2566408	2.621932199062684
ERR2566409	2.864040134232986
ERR2566410	2.622948531422771
ERR2566411	2.280867796766492
ERR2566412	2.077300355290041
ERR2566413	2.1821335179183405
ERR2566414	2.391863252263669
ERR2566415	2.671432133986159
ERR2566416	2.7302427773551656
ERR2566417	2.070930489969509
ERR2566418	2.6272541105502265
ERR2566419	2.4730570675231616
ERR2566420	2.496310913009697
ERR2566421	2.7954655234931134
ERR2566422	2.709705664908897
ERR2566423	2.768395952810887
ERR2566424	2.2730528931679905
ERR2566425	2.509500067756255
