SampleID,PC1,PC2
SRR6684698,0.139047815,-0.227427525
SRR6684699,-0.052131528,-0.071787548
SRR6684700,0.032275397,0.227429697
SRR6684701,0.267005003,-0.017384136
SRR6684702,0.009742256,-0.089497738
SRR6684703,-0.117749852,0.014566601
SRR6684704,0.12507176,0.16912758
SRR6684705,0.145182806,0.05175238
SRR6684706,0.331491526,-0.097207204
SRR6684707,0.249583606,0.006498094
SRR6684708,0.327054143,-0.105774434
SRR6684709,0.109445381,0.019160705
SRR6684710,0.094464076,0.074031465
SRR6684711,0.202531346,-0.008321548
SRR6684712,0.113979098,-0.178971325
SRR6684713,0.243885738,-0.015253689
SRR6684714,0.112379666,0.038391867
SRR6684715,0.215913134,-0.103994177
SRR6684716,0.171778513,0.090876921
SRR6684717,0.281238224,0.046408768
SRR6684718,0.148986975,0.040015392
SRR13839323,-0.078460767,-0.231884056
SRR13839324,-0.291611036,0.067836756
SRR13839325,-0.358239792,-0.202377937
SRR13839326,0.010383769,-0.277977242
SRR13839327,0.171252207,-0.344382563
SRR13839328,0.281250761,-0.10575655
SRR13839329,-0.384079952,0.423842778
SRR13839331,0.287665693,-0.040157643
SRR13839332,0.150964627,-0.278078142
SRR13839334,-0.27419772,0.117179279
SRR13839335,-0.111163085,-0.275724295
SRR13839336,0.357864571,0.009984383
SRR13839337,0.474578652,0.078301482
SRR13839338,-0.343630816,-0.228464678
SRR13839339,0.117575167,-0.250428806
SRR13839340,-0.017787143,-0.310777056
SRR13839341,0.381391764,0.05425419
SRR13839342,0.363921007,-0.034995453
SRR13839343,0.337511454,0.062329635
SRR13839344,0.335755239,0.094337281
SRR13839345,0.305579661,-0.032073003
SRR13839346,-0.35664473,-0.10220732
SRR13839347,0.270415085,0.138593858
SRR13839348,0.134689148,0.066607613
SRR13839349,0.351128994,-0.008547502
SRR13839350,0.299579073,-0.018610138
SRR13839351,0.388917177,0.018880645
SRR13839352,0.136567141,0.094853128
SRR13839353,0.312510788,0.048891383
SRR13839354,0.143532224,-0.153619815
SRR13839355,0.249602917,0.089189546
SRR13839356,0.154148832,-0.021891193
SRR13839357,-0.27908744,0.014456732
SRR13839358,0.471973664,0.097302872
SRR13839359,0.099690667,0.013884751
SRR13839360,0.165424958,0.181446916
SRR13839361,0.138519843,0.073406468
SRR13839362,0.190412038,0.084327163
SRR13839363,0.249589229,0.131308589
SRR13839364,0.477595757,0.055444099
SRR13839365,0.152652209,0.055502679
SRR13839366,0.160428444,-0.012106718
SRR13839367,-0.199171093,-0.084303499
SRR13839368,0.336700877,0.034160572
SRR13839369,0.174812413,0.01881102
SRR13839370,0.426793818,0.038593118
SRR13839371,0.298275465,-0.039691758
SRR13839372,0.47803402,0.09577902
SRR13839373,0.415467579,0.059229125
SRR13839374,-0.249149136,0.459706518
SRR13839375,-0.376088001,-0.164835293
SRR13839376,-0.394169186,-0.097286863
SRR13839377,-0.120996327,-0.182299808
SRR13839378,-0.316007168,-0.214049735
SRR13839379,-0.106252741,-0.039821589
SRR13839381,-0.063710743,-0.282639253
SRR13839382,-0.390548054,-0.026025757
SRR13839383,-0.197840885,-0.16583837
SRR13839384,-0.380257378,0.093650344
SRR13839385,-0.183700022,-0.023285797
SRR13839386,-0.398784182,-0.0146372
SRR13839387,-0.006715191,-0.096653752
SRR13839388,-0.352279649,0.360350422
SRR13839389,-0.158338992,-0.114837047
SRR13839390,-0.333388165,0.134876698
SRR13839391,-0.177527025,-0.005548685
SRR13839392,-0.007280646,-0.015533329
SRR13839393,-0.198184154,-0.003402394
SRR13839394,-0.238191289,-0.016879382
SRR13839395,-0.127114694,0.056966312
SRR13839396,-0.102084445,0.055918743
SRR13839397,-0.193608839,0.131311152
SRR13839398,-0.254304648,0.040115987
SRR13839399,-0.14025786,-0.037820522
SRR13839400,-0.142267743,-0.074877943
SRR13839401,-0.196032607,0.103732649
SRR13839402,-0.095016175,-0.050969637
SRR13839403,-0.022705243,-0.24676524
SRR13839404,-0.107196472,0.117848575
SRR13839405,-0.153049241,0.00619525
SRR13839406,-0.218354945,-0.027287168
SRR13839407,-0.114261715,0.239919229
SRR13839408,-0.274104803,0.256308501
SRR13839409,-0.24432931,0.139851228
SRR13839410,-0.15564881,0.065327906
SRR13839411,-0.162941649,0.272134356
SRR13839412,-0.063308813,-0.039382664
SRR13839413,-0.143086414,0.141783845
ERR2004460,-0.034305174,0.0342688
ERR2004489,-0.092217323,0.036840266
ERR2004490,-0.095233629,0.105885458
ERR2004491,-0.133670378,0.034853293
ERR2004492,-0.093078928,0.073580219
ERR2004493,-0.113850464,0.066784444
ERR2004494,-0.277999239,-0.394503023
ERR2004496,-0.156228793,0.263347999
ERR2004498,-0.102979586,0.279076857
ERR2008003,-0.112405945,0.038204748
ERR2008004,-0.07531562,0.023836829
ERR2008005,-0.129698495,0.033449205
ERR2008006,-0.104199065,0.074193422
ERR2008007,-0.116057279,0.06476629
ERR2008008,-0.119253529,0.093062386
ERR2008009,-0.082251796,0.068572963
ERR2008010,-0.099167375,0.095991671
ERR2008011,-0.091637242,0.143480865
ERR2078641,-0.125475335,0.154676225
ERR2078643,-0.122352283,0.116069522
ERR2078644,-0.078447975,0.133813717
ERR2078649,-0.022252213,0.048608653
ERR2078650,-0.124575571,0.15957066
ERR2078651,-0.0581337,0.084528634
ERR2078652,-0.098924268,0.171390685
ERR2078653,-0.078401418,0.085118023
ERR2078654,-0.105054122,0.078094028
ERR2078655,-0.094858967,0.054271877
ERR2078656,-0.258274405,-0.372303203
ERR2078869,0.596008346,-0.172257152
ERR2078870,0.592290761,-0.155040869
ERR2078871,0.599391304,-0.178132015
ERR2078872,-0.149275161,0.13204798
ERR2078873,-0.151081401,0.177886689
ERR2078874,-0.136498233,0.235716737
ERR2078875,-0.168025842,0.185237555
ERR2078876,0.004264451,0.255251097
ERR2078877,-0.014092333,0.175012358
ERR2078878,0.001912377,0.300000815
ERR2088815,0.56411432,-0.152591939
ERR2088816,0.594173518,-0.172305663
ERR2088817,0.591236942,-0.167085125
ERR2088818,-0.256609522,-0.40045967
ERR2088819,-0.255630436,-0.369805288
ERR2088820,0.050427613,-0.033119757
ERR2088821,0.142562016,-0.065534569
ERR2088822,0.139710923,-0.067150434
ERR2088823,0.219378124,-0.091951248
ERR2088824,0.243349509,-0.095688114
ERR2088825,-0.021143566,0.082175582
ERR2088826,-0.01562793,0.207575826
ERR2088827,-0.28159058,-0.397597439
ERR2088828,-0.053301322,-0.085178867
ERR2088829,-0.270330566,-0.384693161
ERR2088929,-0.002616303,0.292030376
ERR2088930,-0.281363918,-0.399175476
ERR2088931,-0.293158045,-0.412282549
ERR2088932,-0.022665899,0.244157006
ERR2088933,0.002590397,0.300852681
ERR2088934,-0.001441671,0.286051258
ERR2088935,-0.238757952,-0.291927915
ERR2088936,-0.285348091,-0.394542205
ERR2088937,-0.232798948,-0.282594553
ERR2088938,-0.114800578,0.089772694
ERR2088939,-0.002727966,0.249850098
ERR2088940,0.000786841,0.227890237
ERR2088941,-0.018037987,0.065836057
ERR2088942,-0.290048721,-0.400463738
ERR2088943,-0.291526769,-0.400993196
ERR2088969,-0.008726986,0.121470605
ERR2088971,-0.050530345,0.034569123
ERR2088972,-0.063032738,0.136245893
ERR2088973,-0.002953875,0.273205602
ERR2088974,0.595891233,-0.166904862
ERR2088975,0.599358261,-0.178503516
ERR2088976,-0.282141459,-0.400381483
ERR2088977,-0.253591573,-0.3748573
ERR2088978,-0.058690213,-0.017647115
ERR2088979,0.004288438,0.287539053
ERR2088980,0.550841838,0.004305575
ERR2088981,0.010918457,0.302113255
ERR2088983,-0.116519244,0.058937898
ERR2092785,-0.081867618,0.32442722
ERR2092786,-0.067503519,0.33246686
ERR2092787,-0.002798097,0.256549351
ERR2092788,-0.091289141,0.066462445
ERR2092789,-0.097198853,0.10092199
ERR2092790,-0.025371681,0.098605905
ERR2092791,-0.014466832,0.064684616
ERR2092792,0.003534642,0.304933448
ERR2092793,-0.048957356,0.116997192
ERR2092794,-0.085792835,0.245144769
ERR2092795,-0.075816318,0.213277301
ERR2092796,-0.025770181,0.065543541
ERR2092797,-0.273197971,-0.295066275
ERR2092798,-0.097221589,0.127448493
ERR2092800,-0.092354589,0.261211525
ERR2093212,-0.086371096,0.188309917
ERR2093214,-0.281184485,-0.38386257
ERR2093215,-0.273166369,-0.407945138
ERR2093216,-0.276349839,-0.417972909
ERR2093217,-0.28663108,-0.396111153
ERR2093218,-0.085951317,0.162260057
ERR2093219,-0.0702265,0.021818962
ERR2093220,-0.091395371,0.00981257
ERR2094386,0.583210913,-0.111064716
ERR2094387,0.59800664,-0.176818994
ERR2094388,0.599536069,-0.178553032
ERR2094389,0.599510184,-0.178578336
ERR2094390,0.599510184,-0.178578336
ERR2094391,0.519328981,-0.106577496
ERR2094392,0.594828821,-0.176584067
ERR2094393,0.21090683,0.180438515
SRR8741962,-0.148779553,-0.468240044
SRR8741968,-0.133626621,-0.480352458
SRR8741972,-0.280469353,-0.009427891
SRR8741973,-0.197044793,0.034104184
SRR8741974,0.333516397,0.196006986
SRR8741975,0.243734689,0.117289833
SRR8741982,-0.193974508,-0.035355976
SRR8741983,0.089781819,-0.266095634
SRR8741984,0.158927296,0.220847284
SRR8741985,0.174940212,-0.267023419
SRR8741986,0.271987417,-0.007835603
SRR8741987,0.339276979,-0.010591472
SRR8741988,0.249413311,0.212767024
SRR8741989,0.329156877,0.147947849
SRR8741990,0.341244503,0.20872017
SRR8741997,0.142074496,-0.191753886
SRR8741999,-0.005810328,-0.398142236
SRR8742002,-0.29628384,-0.30422081
SRR8742003,-0.305844257,-0.30106746
SRR8742005,-0.288638396,-0.011373617
SRR8742006,0.353335698,0.049781351
SRR8742007,0.317481385,-0.113234113
SRR8742008,-0.302515627,-0.238108006
SRR8742009,0.371349904,0.179558495
SRR8742010,-0.260074725,-0.047851943
SRR8742011,-0.155546092,-0.042267834
SRR8742012,-0.193151566,-0.0555646
SRR8742018,-0.250077377,-0.055429215
SRR8742022,0.296774718,-0.088140459
SRR8742023,0.345081706,0.228451202
SRR8742025,0.176715835,-0.347574387
SRR8742026,0.15190141,-0.161123211
SRR8742028,0.345766331,0.290148643
SRR8742032,0.360308324,-0.020719336
SRR8742033,0.39262712,0.145657816
SRR8742034,0.215331789,0.197105864
SRR8742035,-0.517091047,0.291834845
SRR8742036,-0.500635051,0.289834176
SRR8742038,-0.452477794,0.231992707
SRR8742039,-0.501983021,0.294146221
SRR8742047,-0.512260595,0.29062507
SRR8742050,-0.504443671,0.29467389
SRR23285870,-0.044663526,0.028437915
SRR23285871,-0.05176538,-0.004813446
SRR23285872,0.048861846,-0.100843042
SRR23285873,-0.086525988,0.019566407
SRR23285874,0.129288003,0.097338028
SRR23285877,0.073486816,0.034932017
SRR23285888,-0.061153525,-0.011858299
SRR23285899,-0.093275658,0.011765127
SRR23285910,-0.040278981,-0.013553194
SRR23285911,0.126026393,-0.060971514
DRR093200,0.03013781,-0.075254617
DRR093201,-0.024449052,-0.246418856
DRR093202,0.071259962,-0.083533284
DRR093203,0.120188789,0.097086517
DRR093204,0.122616462,0.09591815
DRR093205,0.10626209,-0.039804592
DRR093206,0.001179769,-0.013995271
DRR093207,-0.062303397,-0.019410109
DRR093208,0.031711699,-0.005200467
DRR093209,0.140444696,0.114006623
DRR093210,0.139478147,0.114705476
DRR093211,0.136812994,0.111052105
DRR093212,0.086167502,0.039687171
DRR093213,-0.026177633,0.03842865
DRR093214,-0.043332949,-0.222022492
DRR093215,0.057731961,-0.083093404
DRR093216,0.078281966,-0.132245939
DRR093217,0.053683137,-0.177656126
DRR093218,-0.296303176,0.01634368
DRR093219,-0.67915642,0.096660776
DRR093220,-0.433257285,0.054684395
DRR093221,0.124340196,0.101378278
DRR093222,0.126156063,0.105083104
DRR093223,0.138526671,0.113600233
SRR9690593,-0.05075,0
SRR9690596,0.05075,0
SRR17096272,0.085714093,-0.382927631
SRR17096273,0.200599955,-0.274443563
SRR17096275,-0.298094259,0.150163088
SRR17096276,-0.254630214,0.278537146
SRR17096277,-0.039370511,-0.002558415
SRR17096278,0.138663938,0.168076958
SRR17096279,-0.021486456,-0.329804542
SRR17096280,0.17116226,0.098031871
SRR17096281,0.245545743,0.185053615
SRR17096282,0.228882062,0.024224298
SRR17096283,0.208634708,-0.272924268
SRR17096284,-0.422795094,0.07344071
SRR17096285,-0.054473987,-0.138968105
SRR17096286,0.180613767,-0.004177559
SRR17096287,-0.19794905,-0.195601694
SRR17096288,0.130867058,-0.082598634
SRR17096289,-0.08510057,0.00643824
SRR17096290,-0.515282274,0.203448661
SRR17096291,-0.344036065,-0.195857515
SRR17096292,0.210861468,0.235880882
SRR17096293,0.256640604,0.18585915
SRR17096294,0.187378994,0.259074298
SRR17096295,-0.261888248,0.040701095
SRR17096296,-0.236350377,0.165671472
SRR17096298,0.089347933,-0.028712127
SRR17096299,0.198513904,0.105412422
SRR17096300,0.225389599,0.241179684
SRR17096301,-0.329206805,0.014608345
SRR17096302,0.180921267,0.127427879
SRR17096303,-0.075016589,0.093385072
SRR17096304,-0.035977721,-0.084693947
SRR17096305,-0.213206703,0.146425368
SRR17096306,-0.318209919,-0.344093303
SRR17096307,0.216877307,-0.129854482
SRR17096309,-0.188996145,-0.314078103
SRR17096310,0.121172366,-0.303175473
SRR17096311,0.074907319,0.141490444
SRR17096312,0.105407733,-0.162774055
SRR17096313,-0.227269094,-0.175753136
SRR17096314,-0.054226437,0.106978579
SRR17096315,-0.364455671,-0.047302648
SRR17096316,0.036767832,0.090611924
SRR17096317,0.12620624,-0.337242852
SRR17096318,-0.156155166,0.043164565
SRR17096319,0.087916228,-0.13712892
SRR17096320,-0.517289435,0.184124644
SRR17096321,0.182743321,-0.183511331
SRR17096322,0.32949567,0.178567053
SRR17096323,0.226438231,0.151993551
SRR17096325,0.166822807,0.126014263
SRR17096326,-0.399211864,0.114563074
SRR17096327,-0.16445908,-0.151632934
SRR17096328,0.319688838,0.233360336
SRR17096329,0.156911381,-0.081912295
SRR17096330,0.12650558,0.103794664
SRR17096331,-0.48115345,0.1697918
SRR17096332,0.256363056,0.174161297
SRR17096333,0.069797509,-0.238553843
SRR17096334,-0.29246909,-0.008417488
SRR17096335,0.147617884,-0.015282412
SRR17096336,0.12602394,-0.072254795
SRR17096337,-0.021359626,0.094929843
SRR17096338,0.32335793,0.138094848
SRR17096339,0.21208064,0.09410233
SRR17096340,-0.214272126,0.130430249
SRR17096341,0.038622668,0.218766292
SRR17096342,0.086381357,0.074765838
SRR17096343,-0.021392052,-0.205438009
SRR17096344,0.161627009,-0.276076093
SRR17096345,0.16631388,-0.194995677
SRR3723130,-0.262156579,-0.006953025
SRR3723131,-0.260656166,0.006966341
SRR3723134,0.522812745,-1.33E-05
SRR5286688,-0.5,0
SRR5286723,0.5,0
SRR3521092,-0.372050085,-0.182651817
SRR3521093,-0.336773484,-0.171251083
SRR3521094,-0.319881985,-0.21049509
SRR3521095,-0.320457145,0.041463647
SRR3521096,0.059882376,0.177671154
SRR3521097,-0.52161715,0.062015547
SRR3521098,-0.047908231,-0.140613262
SRR3521099,0.015859785,0.136880284
SRR3521100,-0.078294552,-0.008751673
SRR3521101,-0.358406924,0.038719941
SRR3521102,0.103251021,-0.07718642
SRR3521103,-0.403690918,-0.098430588
SRR3521104,0.007719366,0.140134182
SRR3521105,-0.175446468,-0.249998867
SRR3521106,0.025884507,0.054930849
SRR3521107,0.273058423,-0.14157798
SRR3521108,0.212293354,-0.043588524
SRR3521109,-0.158043849,0.133953026
SRR3521110,-0.214608232,0.130325714
SRR3521111,0.061223783,-0.020135293
SRR3521112,0.198334716,0.014058865
SRR3521113,0.199503812,-0.046331507
SRR3521114,0.181495776,0.040861748
SRR3521115,0.0477626,-0.002421094
SRR3521116,-0.073113001,-0.134962933
SRR3521117,0.156068585,0.043525991
SRR3521118,0.174865866,0.088513395
SRR3521119,-0.221333269,-0.412229957
SRR3521120,0.205513656,-0.032748647
SRR3521121,0.199342952,-0.084702873
SRR3521122,0.036380126,0.130466561
SRR3521123,-0.016905073,-0.183509923
SRR3521124,0.228090892,-0.153357188
SRR3521125,0.216511287,-0.106881615
SRR3521126,0.125796307,0.102515409
SRR3521127,0.010331428,0.021692701
SRR3521128,-0.024362642,-0.054266813
SRR3521129,0.100789221,0.159760566
SRR3521130,-0.01146904,-0.248457121
SRR3521131,0.164535371,-0.178058277
SRR3521132,0.14456844,0.16215091
SRR3521133,0.099318446,0.146680295
SRR3521134,0.073665727,0.13992009
SRR3521135,0.193372429,-0.000747033
SRR3521136,0.226063886,0.028851108
SRR3521137,0.131316256,0.132348298
SRR3521138,0.18221081,0.04914631
SRR3521139,-0.394896849,0.157555555
SRR3521140,-0.235644821,0.148316574
SRR3521141,0.261069947,-0.19626555
SRR3521142,0.017206812,0.074065777
SRR3521143,0.160043889,-0.169082304
SRR3521144,-0.329870769,0.268530574
SRR3521145,-0.095241812,0.075832247
SRR3521146,0.119019433,0.04377156
SRR3521147,0.171559084,-0.005245844
SRR3521148,-0.24157803,0.274678761
SRR3521149,-0.376953538,0.114268264
SRR3521150,0.206159011,0.00428648
SRR3521151,0.119704066,-0.032396854
SRR3521152,-0.302015394,-0.134518225
SRR3521153,-0.159856146,-0.177232225
SRR3521154,-0.206430459,-0.0920022
SRR3521155,0.098364036,0.105532895
SRR3521156,-0.396109339,-0.23003386
SRR3521157,-0.112808503,-0.009816755
SRR3521158,0.000838962,0.003206111
SRR3521159,-0.062539205,0.002603978
SRR3521160,-0.111414332,0.297541079
SRR3521161,-0.234034647,-0.115371536
SRR3521162,-0.329262707,-0.085029268
SRR3521163,0.107767099,-0.057995921
SRR3521164,0.095647152,-0.016187182
SRR3521165,0.187874899,0.016856614
SRR3521166,-0.082254496,0.324507999
SRR3521167,-0.092106803,-0.026290543
SRR3521168,0.098148707,0.044958559
SRR3521169,0.019125596,-7.16E-05
SRR3521170,0.234879405,-0.08950735
SRR3521171,-0.0515006,-0.12172216
SRR3521172,0.174475394,-0.030297436
SRR3521173,0.133826748,-0.082482786
SRR3521175,-0.08869157,0.22310958
SRR3521176,0.103025155,0.009600434
SRR3521177,0.21054577,-0.059331046
SRR3521178,-0.155769973,-0.167108565
SRR3521179,0.189496186,-0.023403538
SRR3521180,0.184950218,0.067983595
SRR3521181,0.208478278,-0.081767078
SRR3521182,0.088900843,0.018963251
SRR3521183,0.15121557,-0.046499505
SRR3521184,-0.348433946,-0.156183547
SRR3521185,0.168011784,-0.013205212
SRR3521186,-0.268283235,-0.06452389
SRR3521187,0.057992774,-0.074622057
SRR3521188,0.045512064,0.228659089
SRR3521189,-0.210790928,0.050734023
SRR3521190,-0.300179441,0.184164818
SRR3521191,-0.01261573,0.103426676
SRR3521192,0.066401497,0.03715871
SRR3521193,-0.100616173,-0.026990796
SRR3521194,0.121105692,-0.086624435
SRR3521195,0.188659453,-0.149701728
SRR3521196,0.013098411,-0.001394129
SRR3521197,0.008159954,0.066887244
SRR3521198,0.057614309,-0.042395609
SRR3521199,0.079401473,-0.119089798
SRR3521200,-0.217201502,-0.054313153
SRR3521201,-0.075704363,0.199797205
SRR3521202,0.072231636,-0.077342905
SRR3521203,0.240898471,-0.055534929
SRR3521205,0.129019096,-0.136976826
SRR3521206,0.020413456,-0.148355187
SRR3521207,0.11097406,-0.025298601
SRR3521208,0.175439951,-0.040370353
SRR3521209,0.114762285,-0.027779674
SRR3521210,0.050487193,0.169396004
SRR3521211,0.133470509,0.104568769
SRR3521212,-0.379163023,-0.049040441
SRR3521213,-0.042916254,0.247458641
SRR3521214,-0.104269156,0.092725
SRR3521215,-0.404254784,-0.257900709
SRR3521216,0.047146446,-0.128925611
SRR3521217,0.125106434,0.05931279
SRR3521218,0.072482377,-0.134320871
SRR3521219,0.140981869,-0.09068445
SRR3521220,0.064937566,0.086328851
SRR3521221,0.204481844,-0.047691181
SRR3521222,0.066963929,-0.037932575
SRR3521223,0.173409999,0.050264623
SRR3521224,0.079190311,0.089811481
SRR3521225,0.19655734,-0.081093768
SRR3521226,-0.271885857,-0.320462736
SRR3521227,0.068350029,0.045775622
SRR3521228,0.158686642,0.12526764
SRR3521229,-0.081846767,-0.010926754
SRR3521230,-0.217023075,0.123591167
SRR3521231,-0.08550771,-0.090751591
SRR3521232,0.161072162,0.052205951
SRR3521233,0.248319301,-0.138435442
SRR3521234,0.165656896,0.083067577
SRR3521235,-0.347166362,-0.13900207
SRR3521237,0.228539358,-0.10922851
SRR3521238,0.211854322,-0.04409238
SRR3521239,0.11313232,0.118795824
SRR3521240,-0.581393256,-0.096897573
SRR3521241,-0.177098956,0.232802139
SRR3521242,0.222871119,0.000168465
SRR3521243,0.226187123,-0.122188722
SRR3521244,0.001292901,0.285302548
SRR3521245,-0.256930596,0.363794563
SRR3521246,-0.027009563,0.046732899
SRR3521247,-0.042459429,-0.103419667
SRR3521248,-0.370309512,-0.003484702
SRR3521249,0.052570412,0.13655639
SRR3521250,0.117000113,-0.023433772
SRR3521251,0.261208258,-0.061951532
SRR3521252,-0.051169668,0.219525658
SRR3521253,0.060951807,-0.119623389
SRR3521254,0.029170396,0.171397388
SRR3521255,-0.047621661,0.259715358
SRR3521256,-0.013915821,0.057056643
SRR8373289,-0.179635658,0.054576688
SRR8373290,-0.197351863,0.084306419
SRR8373291,-0.082697022,0.157603839
SRR8373292,-0.22475271,0.000321511
SRR8373293,0.054659501,0.052927172
SRR8373294,-0.140111791,0.167790078
SRR8373295,-0.246633068,-0.030211497
SRR8373296,0.036630435,-0.063966551
SRR8373297,-0.110266238,-0.042377975
SRR8373298,-0.007652153,-0.118963558
SRR8373299,-0.204742238,-0.048022826
SRR8373300,-0.009421512,-0.122631709
SRR8373301,-0.155714839,-0.048202936
SRR8373302,-0.089249658,-0.063861402
SRR8373303,-0.195550059,0.024194895
SRR8373304,-0.245262699,-0.027779807
SRR8373305,-0.238775866,-0.016469104
SRR8373306,-0.2412648,-0.035581635
SRR8373307,0.752876308,-0.165404926
SRR8373308,-0.234962092,-0.039279531
SRR8373309,-0.222148965,-0.047143557
SRR8373310,0.138457295,-0.177791648
SRR8373311,-0.125052391,0.069533622
SRR8373312,0.741286094,-0.204630765
SRR8373313,0.700017336,0.107987255
SRR8373314,0.331152022,-0.211168595
SRR8373315,0.396166635,0.744246541
SRR23052453,-0.157354063,0.013317617
SRR23052454,-0.08121302,0.02323404
SRR23052456,-0.136930559,0.021014476
SRR23052457,-0.145369653,0.007465956
SRR23052458,-0.026493017,0.057933669
SRR23052459,-0.185672084,0.011625044
SRR23052460,-0.117011841,0.014909651
SRR23052461,-0.121049996,0.023104301
SRR23052462,-0.06854479,0.065811908
SRR23052463,-0.005154058,0.040753761
SRR23052464,-0.175523618,0.012400842
SRR23052465,-0.148079851,0.018688722
SRR23052467,-0.093076042,0.018446591
SRR23052468,0.154106553,0.109019933
SRR23052469,-0.157883061,0.004380325
SRR23052470,-0.091527526,-0.09611888
SRR23052471,-0.163128838,0.009999737
SRR23052472,-0.132212364,0.027063619
SRR23052474,-0.13965978,0.00510308
SRR23052476,-0.097919265,0.018370906
SRR23052477,-0.017611774,0.055260814
SRR23052478,-0.024841592,0.047190234
SRR23052479,-0.077535464,0.031319226
SRR23052480,-0.177413035,0.010360775
SRR23052482,0.17975315,0.118074533
SRR23052483,-0.098595534,0.015823559
SRR23052484,-0.183079745,0.010275763
SRR23052485,-0.163974628,0.004062927
SRR23052486,-0.127279724,0.010952188
SRR23052487,-0.156871372,0.007106884
SRR23052488,-0.092555552,0.020140937
SRR23052489,0.422476873,0.170255615
SRR23052490,-0.117172184,0.026811954
SRR23052491,0.355233536,0.158578154
SRR23052492,0.036210874,0.058052707
SRR23052493,0.086589461,0.076393802
SRR23052494,0.121286808,0.088505239
SRR23052495,-0.101119936,0.036243978
SRR23052496,-0.119631054,0.011457624
SRR23052497,0.381541844,0.164962497
SRR23052498,0.707078411,0.283786601
SRR23052499,0.3250328,0.151683931
SRR23052500,-0.018387171,0.071495302
SRR23052501,0.162131262,0.126580503
SRR23052502,-0.121645868,0.027148685
SRR23052504,-0.033235792,0.049514346
SRR23052505,0.306224089,0.145438258
SRR23052506,-0.177397899,0.01087024
SRR23052507,0.018225732,0.104075826
SRR23052508,0.518836993,0.184185452
SRR23052510,-0.155711041,0.012488061
SRR23052513,0.384560828,-0.619442479
SRR23052514,0.397036127,-0.617679033
SRR23052515,0.514079969,0.197677161
SRR23052517,0.41469974,-0.597598289
SRR23052518,0.37966939,-0.500934085
SRR23052519,0.14085209,-0.358066739
SRR23052521,0.437772775,-0.67265241
SRR23052524,0.474153357,0.177409744
SRR23052525,0.382837696,0.158342017
SRR23052526,0.646995016,0.23944113
SRR23052527,0.047397275,0.076711412
SRR23052529,-0.056794507,0.017874015
SRR23052530,-0.102346177,-0.149756982
SRR23052531,0.203524234,0.028681232
SRR23052532,-0.154764566,0.01611363
SRR23052533,-0.090331721,-0.165208013
SRR23052534,0.021865951,-0.269677242
SRR23052535,0.00306011,0.055487597
SRR23052536,-0.06550792,0.049457945
SRR23052537,0.10522865,-0.311745809
SRR23052539,-0.014659001,0.053497097
SRR23052540,0.27077191,-0.028962358
SRR23052541,-0.086275819,0.024955526
SRR23052542,0.236269653,-0.3616374
SRR23052543,0.02112969,-0.276790972
SRR23052544,0.06987315,-0.272418288
SRR23052545,0.215466285,-0.34577511
SRR23052546,0.102510791,-0.346909044
SRR23052548,-0.089621337,0.026402742
SRR23052549,0.091809275,-0.261975485
SRR23052550,0.127842543,-0.351442049
SRR23052552,-0.121385057,-0.088088284
SRR23052553,-0.100981642,-0.096419522
SRR23052554,-0.135116082,-0.077269167
SRR23052555,-0.144930709,-0.069771949
SRR23052556,0.059122891,-0.176365522
SRR23052557,-0.136177156,0.017089608
SRR23052558,-0.058371721,-0.0457434
SRR23052559,-0.172258272,0.010276129
SRR23052560,-0.144503352,0.008291471
SRR23052561,-0.135174513,-0.037496491
SRR23052563,-0.17171851,0.009995354
SRR23052564,0.094065515,0.089542128
SRR23052565,-0.155232863,0.016719412
SRR23052566,-0.152391945,0.010870794
SRR23052567,-0.170384172,0.013591161
SRR23052568,-0.103574797,0.024280415
SRR23052569,-0.100302545,0.01870376
SRR23052570,-0.130876463,0.023248166
SRR23052571,-0.061670175,0.030531271
SRR23052572,0.032169024,0.079877576
SRR23052573,0.248519367,-0.081858634
SRR23052574,-0.031792887,0.065230074
SRR23052575,0.454342679,0.087445498
SRR23052576,-0.061096457,0.062773456
SRR23052577,-0.157513062,0.010417367
SRR23052578,-0.173757133,0.011758307
SRR23052579,0.210047618,0.098766726
SRR23052580,-0.045370755,0.073317886
SRR23052581,-0.100547687,0.027569807
SRR23052582,0.079107639,0.091876388
SRR23052583,0.229144725,0.103035491
SRR23052584,-0.175711906,0.011715498
SRR23052585,-0.168818824,0.011642655
SRR23052589,-0.033462082,0.004828018
SRR23052590,-0.021126198,-0.008572665
SRR23052591,0.22179809,0.056096131
SRR23052592,-0.151753384,0.016588217
SRR23052593,-0.143701744,0.024222398
SRR23052594,0.120190067,0.11404997
SRR23052596,0.255516276,0.130150119
SRR23052597,-0.081286442,0.022137247
SRR23052598,0.369479894,0.007722733
SRR23052599,0.023037749,0.042523131
SRR23052601,-0.058051409,0.072037364
SRR23052602,-0.103364341,-0.004990982
SRR23052603,0.290259818,-0.539669159
SRR23052604,-0.164748922,0.003055858
SRR23052605,-0.064007295,-0.039088536
SRR23052606,-0.161175605,0.003125345
SRR23052607,-0.121783422,0.004822515
SRR23052608,-0.058486176,0.022573215
SRR23052609,-0.102578686,0.006933632
SRR23052610,-0.14151702,0.005624418
SRR23052611,-0.034762478,0.032793687
SRR23052612,0.07551242,0.077330562
SRR23052613,-0.128576425,0.007606071
SRR23052614,-0.135443379,0.023806915
