RUN	pielou_evenness
SRR17425828	0.7405882383935469
SRR17425829	0.6858715567213973
SRR17425830	0.6582867081924276
SRR17425831	0.6795676909897664
SRR17425832	0.6548647025279047
SRR17425834	0.9023129358158994
SRR17425835	0.747270732122643
SRR17425837	0.8635003613608242
SRR17425838	0.6840099752318674
SRR17425839	0.6446044330111164
SRR17425840	0.8713116021858126
SRR17425841	0.6371976549636464
SRR17425842	0.6546191497674619
SRR17425844	0.57735337170046
SRR17425846	0.5578424880587278
SRR17425847	0.8585454127512843
SRR17425849	0.6838607959535256
SRR17425850	0.4296416603959574
SRR17425851	0.8137878847534188
SRR17425852	0.7329103423437835
SRR17425853	0.475644246714048
SRR17425854	0.6509690610522276
SRR17425855	0.6527314124914435
SRR17425857	0.8993239911292767
SRR17425858	0.5111798157963244
SRR17425859	0.8180118750362073
SRR17425860	0.669121580714465
SRR17425863	0.7536761004842709
SRR17425864	0.8405340513173569
SRR17425865	0.4808838194043658
SRR17425867	0.5784514947645262
SRR17425868	0.9168069024473056
SRR17425869	0.6380619391691409
SRR17425871	0.6130722598923661
SRR17425872	0.7202171395028766
SRR17425873	0.886095633629157
SRR17425874	0.6491227148581029
SRR17425875	0.6059103683966518
SRR3208151	0.2862056501788616
SRR3208152	0.9279767383009876
SRR3208153	0.9156708643741116
SRR3208154	0.9141430574288008
SRR3208155	0.882188721783914
SRR3208156	0.8717504947022202
SRR3208158	0.6028704320244456
SRR3208159	0.8330091227673648
SRR3208160	0.5403009701856758
SRR3208161	0.7670193079741116
SRR3208162	0.6404749736157125
SRR3208163	0.7509319796338464
SRR3208164	0.8792497548833632
SRR3208165	0.5503713762513658
SRR3208166	0.5277366632846165
SRR3208167	0.6541860161513358
SRR3208168	0.8066904709802921
SRR3208169	0.4817270773428889
SRR3208170	0.6696870687167139
SRR3208171	0.5193240848929234
SRR3208172	0.4768624957504185
SRR3208173	0.8709723009525182
SRR3208174	0.8163228170976496
SRR3208175	0.8992747809143083
SRR3208176	0.672138085036624
SRR3208177	0.8021971735327157
SRR3208178	0.8723594311004739
SRR3208179	0.7611329239080237
SRR3208180	0.8026909073100418
SRR3208181	0.7897991415627018
SRR3208182	0.7015789883472062
SRR3208183	0.6467428317295831
SRR3208184	0.6104076416163503
SRR3208185	0.5343249364825803
SRR3208186	0.7076373452508807
SRR3208187	0.6084613216150788
SRR3208188	0.8076556084560358
SRR3208189	
SRR3208190	0.8685894503943995
SRR3208191	0.8760833662957508
SRR3208194	0.6856030235164021
SRR3208197	0.5216261767602882
SRR3208198	0.8577720962185537
SRR3208199	0.7699441550542052
SRR3208200	0.9138558468509528
SRR3208201	0.7912576273837323
SRR3208202	0.7468252411335462
SRR3208203	0.8312722577211316
SRR3208204	0.8804241680091006
SRR3208205	0.7867007176274096
SRR3208206	0.8588912408735785
SRR3208207	0.6140529965967239
SRR3208208	0.69741702319678
SRR3208209	0.8849828066651079
SRR3208210	0.7091439901184394
SRR3208211	0.843205142838127
SRR3208212	0.8001131347584934
SRR3208213	0.7890607321917475
SRR3208214	0.8576070578279592
SRR3208215	0.8341065361540172
SRR3208216	0.8047742379119529
SRR3208217	0.8174655140600915
SRR3208218	0.835824838561105
SRR3208219	0.8707264809751734
SRR3208220	0.9296648205400916
SRR3208221	0.8215476848810834
SRR3208222	0.897129153811621
SRR3208223	0.8085712042175748
SRR3208224	0.5446349810310227
SRR3208225	0.9190460332440152
SRR3208226	0.8907578078859197
SRR3208227	0.6539732075036215
SRR3208228	0.7304070620773693
SRR3208229	0.7691788931474595
SRR3208230	0.7743879947769887
SRR3208231	0.693279256796987
SRR3208232	0.6949397053562496
SRR3208233	0.7886970641527676
SRR3208234	0.7157947704911677
SRR3208235	0.6716203764599303
SRR3208236	0.7099957173082014
SRR3208237	0.9066465626490964
SRR3208238	0.8427798773101444
SRR3208239	0.8605796947688182
SRR3208240	0.861126585013097
SRR3208241	0.7955255498009917
SRR3208242	0.890960006479125
SRR3208243	0.9193836592338068
SRR3208244	0.8486710389461561
SRR3208245	0.8453938623245552
SRR3208246	0.7925949143949923
SRR3208247	0.8369763733752695
SRR3208248	0.9299587960261438
SRR3208249	0.8649246083494964
SRR3208250	0.757189603046922
SRR3208252	0.70689343594676
SRR3208253	0.7788353480653339
SRR3208254	0.8806452179224519
SRR3208255	0.8374357150885965
SRR3208256	0.8130993971731028
SRR3208257	0.7747770612832641
SRR3208258	0.8098789691415126
SRR3208259	0.7448139057511455
SRR3208260	0.8537783802352804
SRR3208261	0.7223357335461605
SRR3208262	0.8299518749125799
SRR3208263	0.8485249438984298
SRR3208264	0.8284320915048387
SRR3208265	0.6831903367745354
SRR3208266	0.8733362697593013
SRR3208267	0.8315105914165717
SRR3208268	0.8785248754576219
SRR3208269	0.7706743415998691
SRR3208270	0.6850330784073299
SRR3208271	0.7276268666646946
SRR3208272	0.7575744591999797
SRR3208273	0.761125563565884
SRR3208274	0.9241626843150924
SRR3208275	0.9188237921568856
SRR3208276	0.6732769110676362
SRR3208277	0.7379508864477681
SRR3208278	0.537216826547428
SRR3208279	0.0867576043105098
SRR3208280	0.616114870887298
SRR3208281	0.7935229798862996
SRR3208282	0.9176412774307884
SRR3208283	0.7608467074302251
SRR3208284	0.8432794161887626
SRR3208285	0.7392220465411766
SRR3208286	0.8325341548527341
SRR3208289	0.8622430052681074
SRR3208290	0.7591261627058289
SRR3208292	0.7666676709117749
SRR3208293	0.8790585244902438
SRR3208294	0.800539852406969
SRR3209041	0.742800635895305
SRR3209044	0.6671767835138571
SRR3209045	0.5944754977953258
SRR3209084	0.2673063904100164
SRR3209090	0.4364698170641029
SRR3209093	0.2859587706486467
SRR3209095	0.8513308265508038
SRR3209102	0.7411739867102312
SRR3209106	0.6212182471348755
SRR3209109	0.780809752447505
SRR3209119	
SRR3209122	0.9681919268305872
SRR3209123	
SRR3209124	0.8108019652975698
SRR3209126	0.7208284238599739
SRR3209127	0.7357450977742462
SRR3209128	0.6373176620484857
SRR3209129	0.7007275556752347
SRR3209130	0.7340738990146625
SRR3209131	0.5219471597747224
SRR3209133	0.6913558434697178
SRR3209134	0.6267308449809711
SRR3209135	0.7436559324280828
SRR3209136	0.8221166124309629
SRR3209137	0.5788869211686429
SRR3209140	0.5963795282366554
SRR3209141	0.8500782791175479
SRR3209142	0.6774110378589264
SRR3209151	0.8386477762795532
SRR3209153	0.6731381922536464
SRR3209154	0.7342923865834358
SRR3209155	0.5830817087502241
SRR3209156	0.8074910324817998
SRR3209157	0.8267268387775332
SRR3209158	0.6778267010438359
SRR3209160	0.7430468879876332
SRR3209161	0.743031616900019
SRR3209162	0.8282903325427707
SRR3209163	0.8268056402765837
SRR3209165	0.7950898593564454
SRR3209166	0.7418659271395199
SRR3209167	0.754323002840157
SRR3209168	0.7832511175746708
SRR3209169	0.7524814454777745
SRR3209171	0.6147407041121227
SRR3209172	0.8427518381522641
SRR3209173	0.8529905573788744
SRR3209174	0.8395433293121715
SRR3209175	0.9001382453570957
SRR3209177	0.770522470302414
SRR3209179	0.8369122043500234
SRR3209180	0.6879504158015578
SRR3209183	0.7935236938395902
SRR3209184	0.8060447130169128
SRR3209185	0.8518261540425826
SRR3209186	0.8075833203804185
SRR3209187	0.6261387639023968
SRR3209188	0.7220546728257307
SRR3209190	0.9059831105678172
SRR3209191	0.8763905644742791
SRR3209193	0.8423946392436468
SRR3209194	0.8932610794152044
SRR3209195	0.8795175083880341
SRR3209196	0.7404821927229485
SRR3209197	0.7535096320290504
SRR3209198	0.5163346713531828
SRR3209199	0.6777128715576827
SRR3209200	0.9425396953633636
SRR3209202	0.683202968323278
SRR3209204	0.843114877378944
SRR3209205	0.6475573916533288
SRR3209206	0.8384864531077518
SRR3209207	0.9467625379259452
SRR3209209	
SRR3209210	0.6422913810137794
SRR3209212	0.2376179828437453
SRR3209215	0.8457365854914222
SRR3209216	0.078519272411451
SRR3209217	0.4622725101968761
SRR3209218	0.8322264234333353
SRR3209219	0.8600597283753242
SRR3209220	0.8867192713185604
SRR3209221	0.9199176204162394
SRR3209222	0.7680429042971936
SRR3209223	0.7919612609633541
SRR3209224	0.8381957377767891
SRR3209227	0.7791531388484516
SRR3209228	0.7222674332517645
SRR3209229	0.7441375110260733
SRR3209230	0.7373794693668726
SRR3209231	0.7176424170475931
SRR3209232	0.6282108055615216
SRR3209233	0.5956264952927509
SRR3209234	0.9011331208141568
SRR3209235	0.9065748112145398
SRR3209237	0.8732213073382389
SRR3209240	0.8461159500497938
SRR3209241	0.8945895135248487
SRR3209242	0.8224634885602883
SRR3209243	0.6325028339820479
SRR3209244	0.8707014077552642
SRR3209245	0.8233790034715519
SRR3209247	0.6945736694197129
SRR3209248	0.8077882836955023
SRR3209249	0.7039252431562507
SRR3209250	0.8506221632013218
SRR3209252	0.8317270835613677
SRR3209253	0.8160424224617467
SRR3209254	0.7994042661772823
SRR3209255	0.6773151066890485
SRR3209256	0.7927212038226207
SRR3209263	0.885218776111588
SRR3209264	0.775044210660887
SRR3209265	0.7662421297522372
SRR3209266	0.6751557529177348
SRR3209267	0.7746141193457026
SRR3209269	0.7793032390848833
SRR3209270	0.7314866706284157
SRR3209271	0.5174168014357865
SRR3209272	0.8868462523241015
SRR3209275	0.7591380755123747
SRR3209276	0.704411447381667
SRR3209277	0.7938325085857921
SRR3209278	0.8515479477863016
SRR3209281	0.6885189401276162
SRR3209282	0.6777480678348256
SRR3209283	0.8569681073049455
SRR3209284	0.7609191818396706
SRR3209285	0.7548238791647671
SRR3209286	0.9320117125351194
SRR3209287	0.6765383077369537
SRR3209288	0.731028248157371
SRR3209289	0.4832392534110574
SRR3209292	0.6195712707570642
SRR3209293	0.5147949171095388
SRR3209294	0.6485202825441319
SRR3209297	0.5740239560581726
SRR3209298	0.8306006678273067
SRR3209299	0.7235610516934885
SRR3209300	0.6167478007728397
SRR3209301	0.6737556587050442
SRR3209302	0.7061747482718624
SRR3209304	0.8474892806131882
SRR3209305	0.6992870681910565
SRR3209474	0.8147411911105504
SRR3209475	0.7967195954404154
SRR3209476	0.74325742078708
SRR3209477	0.7957934094475332
SRR3209478	0.6397339351242729
SRR3209479	0.802662314828931
SRR3209480	0.757913406134514
SRR3209481	0.7132125227268796
SRR3209483	0.6219521059797286
SRR3209484	0.7776906016743281
SRR3209485	0.8483268680488834
SRR3209486	0.5267125414085542
SRR3209487	0.9096035440124448
SRR3209488	0.6922361237134944
SRR3209489	0.7817179329880402
SRR3209490	0.915602496568482
SRR3209491	0.7893139004699994
SRR3209492	0.9692115359664174
SRR3209494	0.7679255267766391
SRR3209495	0.7020880693865033
SRR3209496	0.499706717457521
SRR3209497	0.5857714864126216
SRR3209498	0.1061296049788853
SRR3209499	0.4587746092067368
SRR3209500	0.6319752230417045
SRR3209501	0.8314907321582035
SRR3209502	0.7882324211384448
SRR3209503	0.7564170432944949
SRR3209505	0.7140059079641954
SRR3209506	0.5371650374363495
SRR3209507	0.7108687317257631
SRR3209508	0.7620850954777957
SRR3209509	0.806722728927054
SRR3209510	0.8135636169998572
SRR3209511	0.815833355032363
SRR3209512	0.7861949403574945
SRR3209513	0.8335400466201496
SRR3209514	0.8243313277399151
SRR3209516	0.6204999554237803
SRR3209517	0.7059926328640999
SRR3209518	0.6210883559993153
SRR3209519	0.7652329360493296
SRR3209520	0.7556839148239426
SRR3209521	0.7833296737206789
SRR3209522	0.8088050513571818
SRR3209523	0.6612740756449125
SRR3209524	0.7123060071275469
SRR3209525	0.6273809467817903
SRR3209526	0.8620802207969408
SRR3209528	0.616851119327114
SRR3209529	0.7713206859572765
SRR3209530	0.7613661004523414
SRR3209531	0.7469205650275974
SRR3209532	0.7191828298742556
SRR3209533	0.3467263114321466
SRR3209534	0.5908073069649881
SRR3209539	0.7929929300439809
SRR3209540	0.1329687408209684
SRR3209541	0.7173561977856355
SRR3209543	0.7928723748311285
SRR3209544	0.5384972620778324
SRR3209545	0.1680615180643212
SRR3209580	0.1860877343528702
SRR3209584	0.3419106195593898
SRR3209585	0.2858913492279558
SRR3209587	0.8636766249141653
SRR3209588	0.792983141862712
SRR3209589	0.8949324210897189
SRR3209590	0.5161430578812176
SRR3209591	0.7101081369264777
SRR3209592	0.7327499341531849
SRR3209593	0.7511425732231699
SRR3209594	0.7263935807813942
SRR3209595	0.2950146620211321
SRR3209596	0.7875715489640613
SRR3209600	0.8041042370440954
SRR3209601	0.7388104257751054
SRR3209602	0.6915952503645509
SRR3209603	0.7407181298487869
SRR3209604	0.762091968535413
SRR3209606	0.919960097169926
SRR3209607	0.8084372112761484
SRR3209608	0.8362835286010608
SRR3209609	0.9324686006488622
SRR3209610	0.8293508664590531
SRR3209618	0.7615814125690203
SRR3209619	0.9076436564307284
SRR3209620	0.6972263007195834
SRR3209621	0.6514501438564155
SRR3209622	0.9063936979596888
SRR3209623	0.8128703332019999
SRR3209624	0.7468686282775951
SRR3209625	0.8463160884211972
SRR3209626	0.8377599143485029
SRR3209627	0.9786033479868266
SRR3209629	0.8483192885102023
SRR3209630	0.9039092985862326
SRR3209631	0.9041501270266704
SRR3209633	0.7705704667517753
SRR3209634	0.8805537334096039
SRR3209635	0.8506248014589702
SRR3209636	0.4674086243693924
SRR3209637	0.7879362472483601
SRR3209638	0.8399391762595214
SRR3209639	0.864770179523957
SRR3209641	0.885836345150218
SRR3209642	0.8898457514661274
SRR3209643	0.8111794486328493
SRR3209645	0.8938625629634096
SRR3209646	0.9216250836591532
SRR3209647	0.8322311314520426
SRR3209648	0.8099969900158548
SRR3209649	0.7229923034511221
SRR3209650	0.7190636705362393
SRR3209651	0.5956333268742161
SRR3209654	0.8489526749784161
SRR3209655	0.7975851488657102
SRR3209656	0.9238518189289228
SRR3209657	0.9938092269233262
SRR3209658	0.8585161657328622
SRR3209659	0.734798691226958
SRR3209660	0.7998259436407638
SRR3209661	0.7045509148847794
SRR3209662	0.7872034171492539
SRR3209663	0.8310497224296406
SRR3209666	0.804934173077532
SRR3209667	0.7385838454878525
SRR3209668	0.9173980272231042
SRR3209669	0.8705867544467603
SRR3209670	0.7892198804423729
SRR3209671	0.8633026134079407
SRR3209672	0.659498988090796
SRR3209673	0.8612148886804764
SRR3209674	0.8394975440598621
SRR3209675	0.826857775843172
SRR3209677	0.8305429767077241
SRR3209679	0.9218250817509944
SRR3209680	0.8702827249178673
SRR3209681	0.883602978888858
SRR3209682	0.2144283266833073
SRR3209683	0.5389171859887322
SRR3209684	0.6411755688704844
SRR3209685	0.4107078947707061
SRR3209714	0.5884123037183729
SRR3209717	0.575139716414418
SRR3209718	0.2625570708091226
SRR3209730	0.746740882862641
SRR3209731	0.7316085022779045
SRR3209741	0.020814071335501
SRR3209742	0.3467815315624855
SRR3209743	0.0252118658929347
SRR3209744	0.6429663448398315
SRR11604158	0.6137859268696159
SRR11604159	0.4418384658134298
SRR11604160	0.5788768378664013
SRR11604161	0.652659503314402
SRR11604162	0.5864217758128725
SRR11604163	0.6069389709749687
SRR7110406	0.4911363524163956
SRR7110407	0.4711696593808021
SRR6197935	0.5214650033898153
SRR6197936	0.1062736930846598
SRR6197937	0.2603406250124504
SRR6197938	0.0969446060624731
SRR6197939	0.9995844639313984
SRR6197940	0.4177844169651665
SRR6197941	0.0162336513931986
SRR6197942	0.6041354952095421
SRR6197943	0.0078284235316706
SRR6197944	0.4226065101611779
SRR6197945	0.3782100220837747
SRR6197946	
SRR6197947	0.5059192440727412
SRR6197948	0.9923336350221508
SRR6197949	0.7192546676279046
SRR6197950	0.7780614012758187
SRR6197951	0.4561861025695263
SRR6197952	0.3164555044584502
SRR6197953	0.3788512679923526
SRR6197954	0.6287312361337358
SRR6197955	0.5070717754927944
SRR6197956	0.1288818899465452
SRR6197957	0.4280696292293063
SRR6197958	0.235623474287171
SRR6197959	0.228837758389457
SRR6197960	0.6499147859002508
SRR6197961	0.6204727860195658
SRR6197962	0.9953784388202258
SRR6197963	0.6294132791106326
SRR6197964	0.8172590363768881
SRR6197965	0.9999127151897328
SRR6197966	0.0192104154024828
SRR6197967	0.701587342350623
SRR6197968	0.9984059561507216
SRR6197969	0.6395142998814682
SRR6197970	0.3110844998838927
SRR6197971	0.9974875304443684
SRR6197972	0.7056366064601749
SRR6197973	0.6899408021828324
SRR6197974	0.3326211845755338
SRR6197975	0.4483926969244511
SRR6197976	0.0787411560673027
SRR6197977	0.3353335358786776
SRR6197978	0.0529150803448476
SRR6197979	0.5560653369063947
SRR6197980	0.0663934432738889
SRR6197981	0.8744634652266465
SRR6197982	0.7259972697325836
SRR6197983	0.0062040592958316
SRR6197984	0.151660762562361
SRR6197985	0.0294640518449222
SRR6197986	0.6316999732478282
SRR6197987	
SRR6197988	0.8196439791433197
SRR6197989	0.0252118658929347
SRR6197990	0.1300588461790968
SRR6197991	0.0454146923337941
SRR6197992	0.3431229071320203
SRR6197993	
SRR6197994	0.531049761135675
SRR6197995	0.0294640518449222
SRR6197996	0.5757904044429231
SRR6197997	0.5725390846228541
SRR6197998	0.0252118658929347
SRR6197999	0.0774599334613366
SRR6198000	0.9514750225381636
SRR6198001	0.7172752915340876
SRR6198002	0.788128964868694
SRR6198003	0.3220416592898977
SRR6198004	0.8072916195433456
SRR6198005	0.7555495781603886
SRR6198006	0.8299438117359513
SRR6198007	0.0252118658929347
SRR6198008	
SRR6198009	0.0162336513931986
SRR6198010	0.0472295191511765
SRR6198011	0.5339860821907384
SRR6198012	
SRR6198013	0.0504356320390922
SRR6198014	0.9991161687869752
SRR6198015	
SRR6198016	0.6417905476075815
SRR6198017	
SRR6198018	
SRR6198019	0.9968555249870342
SRR6198020	0.3194539658094462
SRR6198021	0.0252118658929347
SRR6198022	
SRR6198023	0.6891793320083712
SRR6198024	0.0565717142666226
SRR6198025	0.9989581233509568
SRR6198026	0.0459261609067647
SRR6198027	0.8637218475843109
SRR6198028	0.2543994675929793
SRR6198029	0.5575053110482678
SRR6198030	0.0960787276607579
SRR6198031	0.5148156530047155
SRR6198032	0.8197762209622321
SRR6198048	0.8520219812558298
SRR6198049	0.5264795487695574
SRR6198050	0.4667853202136054
SRR6198051	0.0170456311224149
SRR6198052	0.0565717142666226
SRR6198053	0.1302910906168801
SRR6198055	0.5103835796278808
SRR6198056	0.0062040592958316
SRR6198058	0.5519275534566073
SRR6198059	0.3555322178791886
SRR6198061	0.2409089802477821
SRR6198062	0.0376223603222784
SRR6198063	0.0151679715769984
SRR6198065	0.0252118658929347
SRR6198066	0.1416692229359156
SRR6198067	0.3154493047837164
SRR6198068	0.0807931358959111
SRR6198070	0.1257174369717683
SRR6198071	
SRR6198072	0.500015302114171
SRR6198073	0.3067065461650419
SRR6198074	0.3929675088244495
SRR6198076	0.592041938748365
SRR6198077	0.020814071335501
SRR6198078	0.9401647521318284
SRR6198079	
SRR6198080	0.8712907840103599
SRR6198081	0.0062040592958316
SRR6198083	0.7168998285940986
SRR6198084	0.1449125127456306
SRR6198085	0.0854243209586726
SRR6198087	0.0841376646752495
SRR6198088	0.0601724420320085
SRR6198089	0.0162336513931986
SRR6198090	0.4837941429820007
SRR6198091	0.0162336513931986
SRR6198093	0.1407431508634199
SRR6198094	0.467213954043177
SRR6198095	0.2215312941349966
SRR6198096	0.6209879183522203
SRR6198097	0.020814071335501
SRR6198098	0.2491278633922672
SRR6198099	0.1753769876334539
SRR6198100	0.1993822821428804
SRR6198101	0.454042412935096
SRR6198102	0.243069757181824
SRR6198103	0.0814054408282495
SRR6198104	
SRR6198105	0.6282950736777722
SRR6198106	0.1765237088669553
SRR6198107	0.0873519199163161
SRR6198108	0.6983230088002649
SRR6198110	0.6588472899555771
SRR6198111	0.395092560514982
SRR6198112	0.2253024991327764
SRR6198113	0.5888584857006094
SRR6198114	0.2697158595754289
SRR6198115	0.0447981370417495
SRR6198116	0.5162859051138221
SRR6198118	0.9688663707598042
SRR6198119	0.0780754449508065
SRR6198120	0.0706763744615564
SRR6198121	0.2236416644844808
SRR6198122	
SRR6198125	0.2468585146603582
SRR6198127	0.6599872509666215
SRR6198128	
SRR6198129	0.0491979015104234
SRR6198130	
SRR6198131	0.2353719628280221
SRR6198132	0.1885721466987096
SRR6198133	0.3656918563293999
SRR6198135	
SRR6198136	0.0846513415174454
SRR6198137	0.1050999315952234
SRR6198138	0.970066385240474
SRR6198139	0.0225027048189305
SRR6198140	0.1161475110564556
SRR6198141	0.6501884094527169
SRR6198227	0.2976789044484551
SRR6198228	0.1181829085853084
SRR6198229	0.9073542413257422
SRR6198230	0.6755637568609595
SRR6198231	0.5671736969755508
SRR6198232	0.5559633735162883
SRR6198233	0.0542646902559756
SRR6198234	0.6052156770138846
SRR6198235	0.2236635535410759
SRR6198236	0.157573602478966
SRR6198237	0.2823989354923492
SRR6198238	0.035443387497974
SRR6198239	0.4431600307779497
SRR6198240	0.650725838903342
SRR6198241	0.501313032062172
SRR6198242	0.0114077577374611
SRR6198243	
SRR6198244	
SRR6198245	0.1842605933396551
SRR6198246	0.4038316980155864
SRR6198247	0.0062040592958316
SRR6198248	0.5358010645804311
SRR6198249	0.7386057445802958
SRR6198250	0.0937779098477716
SRR6198251	0.0290345717701016
SRR6198252	0.079696822848976
SRR6198253	0.2778395739583094
SRR6198254	
SRR6198255	0.033595088577764
SRR6198256	
SRR6198257	0.1242476193280405
SRR6198258	0.3449180528987285
SRR6198259	0.9128699190400286
SRR6198260	
SRR6198261	0.4377079398322391
SRR6198262	0.5161836326059087
SRR6198263	0.0162336513931986
SRR6198264	
SRR6198265	
SRR6198266	0.0162336513931986
SRR6198267	0.5741015227329471
SRR6198268	0.1903743110757321
SRR6198269	0.1835756810689466
SRR6198270	0.118350011408275
SRR6198271	
SRR6198272	0.8072916195433456
SRR6198273	0.5881537361455434
SRR6198274	
SRR6198275	0.059636007540871
SRR6198276	0.2031857315373985
SRR6198277	0.522665702009992
SRR6198278	0.1644291585499404
SRR6198279	0.7938516443038025
SRR6198280	0.2962461785075835
SRR6198281	0.7619892744665403
SRR6198282	0.7206280415082705
SRR6198283	0.4434413180761857
SRR6198284	0.0352565711588336
SRR6198285	0.2092204778691526
SRR6198286	0.0769496507818337
SRR6198287	0.1838847225500124
SRR6198288	0.5303658318900127
SRR6198289	
SRR6198290	0.0162336513931986
SRR6198291	0.7564987103663675
SRR6198292	0.5904975488099216
SRR6198293	0.6876741720692335
SRR6198294	0.4565743358909653
SRR6198295	
SRR6198296	0.327133139036327
SRR6198297	
SRR6198298	
SRR6198299	0.0257845045554833
SRR6198300	0.5317177848988901
SRR6198301	0.7454950069145115
SRR6198302	0.1172590305161942
SRR6198303	0.4860141305167848
SRR6198304	0.6295033782281994
SRR6198305	0.9634967421655786
SRR6198306	0.3255248161397062
SRR6198307	0.1579685469996634
SRR6198308	0.3188553978916845
SRR6198309	0.3313297019258542
SRR6198310	0.6792772410271096
SRR6198311	0.5608747513043294
SRR6198312	0.670580770005964
SRR6198313	0.5593864062200204
SRR6198314	0.5701082364209956
SRR6198315	0.1869330551026191
SRR6198316	0.1297105005462941
SRR6198317	0.4940859940418305
SRR6198318	0.572075805233937
SRR6198319	
SRR6198320	0.0601724420320085
SRR6198321	0.2631414597256252
SRR6198322	0.7771410667475543
SRR6198323	0.4095796295713104
SRR6198324	0.6801593894795478
SRR6198325	0.4331231102024094
SRR6198326	0.7216094624152082
SRR6198327	0.5603052635509165
SRR6198328	0.2920496308193384
SRR6198329	0.635407023645159
SRR6198330	0.3010826454060687
SRR6198331	0.2667270813188769
SRR6198332	0.5360920893804789
SRR6198333	0.7199666971773436
SRR6198334	0.9879216393206932
SRR6198335	0.3691551615319787
SRR6198336	0.7071008751019933
SRR6198337	0.0840898915943968
SRR6198338	0.0114077577374611
SRR6198339	0.2949269639596852
SRR6198340	0.6343095546405662
SRR6198409	
SRR6198410	0.5943552891666485
SRR6198411	0.0418757117833337
SRR6198412	0.0565717142666226
SRR6198413	0.0577381013861708
SRR6198414	0.6997770089102053
SRR6198415	0.9723942285650942
SRR6198416	0.6800757328386915
SRR6198417	0.9677823169601552
SRR6198418	0.2122202356032416
SRR6198419	0.3104010875834314
SRR6198420	0.8241902858618739
SRR6198421	0.661124667700477
SRR6198422	0.5847440611424259
SRR6198423	0.2243489386077226
SRR6198424	0.6319118609672983
SRR6198425	0.5711258765254243
SRR6198426	0.75643202526247
SRR6198427	0.9543513760018988
SRR6198428	0.3420709879810387
SRR6198429	
SRR6198430	0.1872648089020174
SRR6198431	0.1093298240743819
SRR6198432	0.1034112644964019
SRR6198433	0.473732526949109
SRR6198434	0.8094894272153988
SRR6198435	0.7923989751882973
SRR6198436	0.938041436105331
SRR6198437	0.5026846855964064
SRR6198438	0.799173033063586
SRR6198439	0.6223697572181432
SRR6198440	0.9810795565135652
SRR6198441	0.950992445262367
SRR6198442	0.5304545074859539
SRR6198443	
SRR6198444	0.0423810922980481
SRR6198445	0.5770558437772102
SRR6198446	0.5460072395314514
SRR6198447	
SRR6198448	0.020814071335501
SRR6198449	0.705980894697675
SRR6198450	0.6153726424196797
SRR6198451	0.0376223603222784
SRR6198452	0.9088751401820035
SRR6198453	0.900994660080468
SRR6198454	0.4846338642648124
SRR6198455	0.0465069487261945
SRR6198456	
SRR6198457	0.7234863739179952
SRR6198458	0.209749950192799
SRR6198459	0.1357884128855857
SRR6198460	0.0114077577374611
SRR6198461	0.3948703631829658
SRR6198462	0.7178951449787512
SRR6198463	0.4854695229262117
SRR6198464	0.2536394618284389
SRR6198465	0.9926289719961578
SRR6198466	0.8268436531912295
SRR6198467	0.6150910480957155
SRR6198468	0.6516944373129097
SRR6198469	0.1611519845864082
SRR6198470	0.4851541184125759
SRR6198471	0.5626213450754081
SRR6198472	0.4496822131225
SRR6198473	0.7346015014377371
SRR6198474	0.7712534843259864
SRR6198475	0.8518879317497374
SRR6198476	0.3803457451077782
SRR6198477	0.8973061595643765
SRR6198478	0.6345152585885797
SRR6198479	0.1357884128855857
SRR6198480	0.2109336735443772
SRR6198481	0.3675065588228283
SRR6198482	0.7829876126025481
SRR6198483	0.554845012770327
SRR6198484	0.4057473026410961
SRR6198485	
SRR6198486	0.0114077577374611
SRR6198487	0.0252118658929347
SRR6198488	0.4055879154996034
SRR6198489	0.2929588084742466
SRR6198491	0.714872622780333
SRR6198492	0.1660107834061591
SRR6198493	0.6677028606303256
SRR6198494	0.7972151366733656
SRR6198495	0.7709479234416318
SRR6198496	0.589137785020245
SRR6198497	0.6932542249514371
SRR6198498	0.0415588652108362
SRR6198499	0.9240579171409092
SRR6198500	0.3858065648770561
SRR6198501	0.2481757704152073
SRR6198502	0.1077735419679282
SRR6198503	0.6172632100090686
SRR6198504	0.354118919498179
SRR6198505	0.3353335358786776
SRR6198506	
SRR6198507	0.1153671805860108
SRR6198508	0.9951727132802723
SRR6198509	
SRR6198510	0.3206924214400157
SRR6198511	0.0527817569368403
SRR6198512	0.8458316319065151
SRR6198513	
SRR6198514	0.2967362526870518
SRR6198516	0.124455619348602
SRR6198517	
SRR6198518	0.4502839685734622
SRR6198519	0.2385368427537325
SRR6198520	0.1919917819953731
SRR6198521	0.0672215447583068
SRR2052826	0.4822768339826017
SRR2052827	0.5578382176572023
SRR2052828	0.4415929340538101
SRR2052829	0.6006898511726797
SRR2052831	0.629382174132928
SRR2052832	0.5448245675789251
SRR2052833	0.5357421675586945
SRR2052834	0.5834400381007405
SRR2052835	0.5620985104199392
SRR2052836	0.5133637146501584
SRR2052837	0.4600969091560202
SRR2052838	0.4562553060318661
SRR2052839	0.4720387861503749
SRR2052840	0.4224178185647574
SRR2052841	0.6351748929836937
SRR2052842	0.5489888810816169
SRR2052843	0.5754593652966862
SRR2052844	0.512529929913875
SRR2052845	0.4221315018547624
SRR2052846	0.6034019493780511
SRR2052847	0.5373272302009531
SRR2052848	0.5930909189715774
SRR2052849	0.5019125702918544
